TID;Day;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
1470;1;139;47370882;28;0;37;0;685
1471;1;139;76452330;20;1;31;1;686
1472;1;139;76452330;31;0;20;0;686
1473;1;139;81177926;22;2;26;2;687
1474;1;139;81177926;26;0;22;0;687
1475;1;139;8842827;13;3;50;3;688
1476;1;139;8842827;50;0;13;0;688
1477;1;139;16404524;8;1;36;1;689
1478;1;139;16404524;36;0;8;0;689
1479;1;139;11527521;50;3;48;3;690
1480;1;139;11527521;48;0;50;0;690
1481;1;139;24123604;20;1;14;1;691
1482;1;139;24123604;14;0;20;0;691
1483;1;139;54759349;15;2;42;2;692
1484;1;139;54759349;42;0;15;0;692
1485;1;139;30229573;4;1;23;1;693
1486;1;139;30229573;23;0;4;0;693
1487;1;139;9434435;34;3;27;3;694
1488;1;139;9434435;27;0;34;0;694
1489;1;139;60052478;2;1;20;1;695
1490;1;139;60052478;20;0;2;0;695
1491;1;139;64525554;40;2;4;2;696
1492;1;139;64525554;4;0;40;0;696
1493;1;139;7207005;36;2;13;2;697
1494;1;139;7207005;13;0;36;0;697
1495;1;139;24629929;24;1;29;1;698
1496;1;139;24629929;29;0;24;0;698
1497;1;139;15468853;1;2;40;2;699
1498;1;139;15468853;40;0;1;0;699
1499;1;139;49801777;34;2;1;2;700
1500;1;139;49801777;1;0;34;0;700
1501;1;139;65198396;20;3;17;3;701
1502;1;139;65198396;17;0;20;0;701
1503;1;139;9712750;10;2;23;2;702
1504;1;139;9712750;23;0;10;0;702
1505;1;139;97358292;26;1;28;1;703
1506;1;139;97358292;28;0;26;0;703
1507;1;139;59388433;4;1;30;1;704
1508;1;139;59388433;30;0;4;0;704
1509;1;139;23353683;21;3;42;3;705
1510;1;139;23353683;42;0;21;0;705
1511;1;139;81099201;18;3;49;3;706
1512;1;139;81099201;49;0;18;0;706
1513;1;139;7577606;39;2;49;2;707
1514;1;139;7577606;49;0;39;0;707
1515;1;139;94969027;50;2;29;2;708
1516;1;139;94969027;29;0;50;0;708
1517;1;139;39849926;34;2;7;2;709
1518;1;139;39849926;7;0;34;0;709
1519;1;139;47918266;29;2;23;2;710
1520;1;139;47918266;23;0;29;0;710
1521;1;139;99024083;20;1;26;1;711
1522;1;139;99024083;26;0;20;0;711
1523;1;139;92691749;37;3;50;3;712
1524;1;139;92691749;50;0;37;0;712
1525;1;139;64909810;5;2;46;2;713
1526;1;139;64909810;46;0;5;0;713
1527;1;139;29153748;28;3;49;3;714
1528;1;139;29153748;49;0;28;0;714
1529;1;139;11047668;5;3;9;3;715
1530;1;139;11047668;9;0;5;0;715
1531;1;139;4221618;21;2;42;2;716
1532;1;139;4221618;42;0;21;0;716
1533;1;139;34402939;3;3;43;3;717
1534;1;139;34402939;43;0;3;0;717
1535;1;139;93654872;7;1;16;1;718
1536;1;139;93654872;16;0;7;0;718
1537;1;139;3220292;10;3;17;3;719
1538;1;139;3220292;17;0;10;0;719
1539;1;139;27178358;18;1;22;1;720
1540;1;139;27178358;22;0;18;0;720
1541;1;139;53182545;41;2;14;2;721
1542;1;139;53182545;14;0;41;0;721
1543;1;139;11500136;50;1;9;1;722
1544;1;139;11500136;9;0;50;0;722
1545;1;139;25612319;22;3;40;3;723
1546;1;139;25612319;40;0;22;0;723
1547;1;139;45307969;47;2;20;2;724
1548;1;139;45307969;20;0;47;0;724
1549;1;139;8728260;27;1;19;1;725
1550;1;139;8728260;19;0;27;0;725
1551;1;139;76007208;23;1;20;1;726
1552;1;139;76007208;20;0;23;0;726
1553;1;139;27879086;24;2;44;2;727
1554;1;139;27879086;44;0;24;0;727
1555;1;139;64793148;49;1;46;1;728
1556;1;139;64793148;46;0;49;0;728
1557;1;139;73632329;44;2;45;2;729
1558;1;139;73632329;45;0;44;0;729
1559;1;139;97228026;30;3;44;3;730
1560;1;139;97228026;44;0;30;0;730
1561;1;139;30162678;30;2;42;2;731
1562;1;139;30162678;42;0;30;0;731
1563;1;139;78974801;14;1;48;1;732
1564;1;139;78974801;48;0;14;0;732
1565;1;139;62422385;34;2;35;2;733
1566;1;139;62422385;35;0;34;0;733
1567;1;139;55814437;7;3;42;3;734
1568;1;139;55814437;42;0;7;0;734
1569;1;139;16472962;43;2;20;2;735
1570;1;139;16472962;20;0;43;0;735
1571;1;139;30665249;43;1;29;1;736
1572;1;139;30665249;29;0;43;0;736
1573;1;139;76574348;33;1;27;1;737
1574;1;139;76574348;27;0;33;0;737
1575;1;139;67371650;20;3;26;3;738
1576;1;139;67371650;26;0;20;0;738
1577;1;139;3038310;48;2;5;2;739
1578;1;139;3038310;5;0;48;0;739
1579;1;139;3407596;25;2;38;2;740
1580;1;139;3407596;38;0;25;0;740
1581;1;139;33878057;43;3;8;3;741
1582;1;139;33878057;8;0;43;0;741
1583;1;139;80687927;11;2;29;2;742
1584;1;139;80687927;29;0;11;0;742
1585;1;139;93734048;14;2;49;2;743
1586;1;139;93734048;49;0;14;0;743
1587;1;139;2504202;29;2;12;2;744
1588;1;139;2504202;12;0;29;0;744
1589;1;139;45809083;6;2;33;2;745
1590;1;139;45809083;33;0;6;0;745
1591;1;139;9617899;25;3;17;3;746
1592;1;139;9617899;17;0;25;0;746
1593;1;354;59964913;50;2;37;2;747
1594;1;354;59964913;37;0;50;0;747
1595;1;354;87999637;16;3;49;3;748
1596;1;354;87999637;49;0;16;0;748
1597;1;354;37036899;18;1;10;1;749
1598;1;354;37036899;10;0;18;0;749
1599;1;354;89085486;35;1;41;1;750
1600;1;354;89085486;41;0;35;0;750
1601;1;354;88535223;4;3;24;3;751
1602;1;354;88535223;24;0;4;0;751
1603;1;354;34246461;12;3;50;3;752
1604;1;354;34246461;50;0;12;0;752
1605;1;354;77020141;47;3;10;3;753
1606;1;354;77020141;10;0;47;0;753
1607;1;354;3140116;30;3;4;3;754
1608;1;354;3140116;4;0;30;0;754
1609;1;354;22888676;44;2;26;2;755
1610;1;354;22888676;26;0;44;0;755
1611;1;354;1972244;16;1;50;1;756
1612;1;354;1972244;50;0;16;0;756
1613;1;354;23663202;50;2;28;2;757
1614;1;354;23663202;28;0;50;0;757
1615;1;354;17714985;25;1;32;1;758
1616;1;354;17714985;32;0;25;0;758
1617;1;354;16017848;35;3;6;3;759
1618;1;354;16017848;6;0;35;0;759
1619;1;354;78933496;4;2;34;2;760
1620;1;354;78933496;34;0;4;0;760
1621;1;354;79108580;46;1;35;1;761
1622;1;354;79108580;35;0;46;0;761
1623;1;354;2655623;1;2;32;2;762
1624;1;354;2655623;32;0;1;0;762
1625;1;354;52312068;7;3;35;3;763
1626;1;354;52312068;35;0;7;0;763
1627;1;354;57111763;14;1;27;1;764
1628;1;354;57111763;27;0;14;0;764
1629;1;354;33845914;24;1;27;1;765
1630;1;354;33845914;27;0;24;0;765
1631;1;354;94729846;26;1;2;1;766
1632;1;354;94729846;2;0;26;0;766
1633;1;354;44487238;10;2;22;2;767
1634;1;354;44487238;22;0;10;0;767
1635;1;354;17743713;15;2;27;2;768
1636;1;354;17743713;27;0;15;0;768
1637;1;354;71990364;14;1;4;1;769
1638;1;354;71990364;4;0;14;0;769
1639;1;354;11493197;44;3;42;3;770
1640;1;354;11493197;42;0;44;0;770
1641;1;354;15037794;4;2;3;2;771
1642;1;354;15037794;3;0;4;0;771
1643;1;354;8853248;13;2;4;2;772
1644;1;354;8853248;4;0;13;0;772
1645;1;354;15841693;37;2;35;2;773
1646;1;354;15841693;35;0;37;0;773
1647;1;354;70813338;37;3;30;3;774
1648;1;354;70813338;30;0;37;0;774
1649;1;354;3433896;25;2;16;2;775
1650;1;354;3433896;16;0;25;0;775
1651;1;354;44210386;44;2;37;2;776
1652;1;354;44210386;37;0;44;0;776
1653;1;354;60733457;37;3;10;3;777
1654;1;354;60733457;10;0;37;0;777
1655;1;354;72249203;14;3;46;3;778
1656;1;354;72249203;46;0;14;0;778
1657;1;354;14721675;44;1;22;1;779
1658;1;354;14721675;22;0;44;0;779
1659;1;354;99449078;19;1;21;1;780
1660;1;354;99449078;21;0;19;0;780
1661;1;354;9608101;38;2;29;2;781
1662;1;354;9608101;29;0;38;0;781
1663;1;354;36365079;18;2;38;2;782
1664;1;354;36365079;38;0;18;0;782
1665;1;354;96534859;23;1;33;1;783
1666;1;354;96534859;33;0;23;0;783
1667;1;354;53690655;23;2;36;2;784
1668;1;354;53690655;36;0;23;0;784
1669;1;354;23267633;28;1;16;1;785
1670;1;354;23267633;16;0;28;0;785
1671;1;354;92346509;17;1;43;1;786
1672;1;354;92346509;43;0;17;0;786
1673;1;354;38460119;1;1;18;1;787
1674;1;354;38460119;18;0;1;0;787
1675;1;354;39118623;28;1;13;1;788
1676;1;354;39118623;13;0;28;0;788
1677;1;354;90014460;47;2;13;2;789
1678;1;354;90014460;13;0;47;0;789
1679;1;354;47053147;13;2;46;2;790
1680;1;354;47053147;46;0;13;0;790
1681;1;354;70926799;34;1;40;1;791
1682;1;354;70926799;40;0;34;0;791
1683;1;354;13083588;9;2;10;2;792
1684;1;354;13083588;10;0;9;0;792
1685;1;354;22588833;44;2;30;2;793
1686;1;354;22588833;30;0;44;0;793
1687;1;354;44565186;33;3;30;3;794
1688;1;354;44565186;30;0;33;0;794
1689;1;354;40708665;45;1;37;1;795
1690;1;354;40708665;37;0;45;0;795
1691;1;354;48240381;32;1;2;1;796
1692;1;354;48240381;2;0;32;0;796
1693;1;354;21259350;26;1;29;1;797
1694;1;354;21259350;29;0;26;0;797
1695;1;354;79154803;27;1;19;1;798
1696;1;354;79154803;19;0;27;0;798
1697;1;354;87486716;46;2;14;2;799
1698;1;354;87486716;14;0;46;0;799
1699;1;354;35303007;17;1;47;1;800
1700;1;354;35303007;47;0;17;0;800
1701;1;354;97343629;41;3;48;3;801
1702;1;354;97343629;48;0;41;0;801
1703;1;354;23064356;32;2;33;2;802
1704;1;354;23064356;33;0;32;0;802
1705;1;354;2857551;33;1;22;1;803
1706;1;354;2857551;22;0;33;0;803
1707;1;354;40687212;30;3;50;3;804
1708;1;354;40687212;50;0;30;0;804
1709;1;354;46000084;1;3;3;3;805
1710;1;354;46000084;3;0;1;0;805
1711;1;354;61231042;7;2;37;2;806
1712;1;354;61231042;37;0;7;0;806
1713;1;354;58737833;33;3;38;3;807
1714;1;354;58737833;38;0;33;0;807
1715;1;354;95593078;13;1;49;1;808
1716;1;354;95593078;49;0;13;0;808
1717;1;354;4157343;50;1;38;1;809
1718;1;354;4157343;38;0;50;0;809
1719;1;354;34476130;19;1;16;1;810
1720;1;354;34476130;16;0;19;0;810
1721;1;354;92769979;25;1;37;1;811
1722;1;354;92769979;37;0;25;0;811
1723;1;354;21475680;20;3;13;3;812
1724;1;354;21475680;13;0;20;0;812
1725;1;354;15827626;31;3;37;3;813
1726;1;354;15827626;37;0;31;0;813
1727;1;354;33935926;5;2;13;2;814
1728;1;354;33935926;13;0;5;0;814
1729;1;354;76574517;13;3;17;3;815
1730;1;354;76574517;17;0;13;0;815
1731;1;354;40120654;25;1;1;1;816
1732;1;354;40120654;1;0;25;0;816
1733;1;354;27481827;39;1;15;1;817
1734;1;354;27481827;15;0;39;0;817
1735;1;354;28372082;29;2;17;2;818
1736;1;354;28372082;17;0;29;0;818
1737;1;354;34420006;23;3;47;3;819
1738;2;354;34420006;47;0;23;0;819
1739;2;354;30932470;31;2;42;2;820
1740;2;354;30932470;42;0;31;0;820
1741;2;354;64760889;15;3;18;3;821
1742;2;354;64760889;18;0;15;0;821
1743;2;354;24151676;47;2;16;2;822
1744;2;354;24151676;16;0;47;0;822
1745;2;354;61413282;47;1;39;1;823
1746;2;354;61413282;39;0;47;0;823
1747;2;354;11908643;7;2;15;2;824
1748;2;354;11908643;15;0;7;0;824
1749;2;354;59527930;5;2;33;2;825
1750;2;354;59527930;33;0;5;0;825
1751;2;354;92299930;24;2;47;2;826
1752;2;354;92299930;47;0;24;0;826
1753;2;354;27004146;24;2;48;2;827
1754;2;354;27004146;48;0;24;0;827
1755;2;354;66150664;12;3;10;3;828
1756;2;354;66150664;10;0;12;0;828
1757;2;354;51589268;8;2;44;2;829
1758;2;354;51589268;44;0;8;0;829
1759;2;354;42811009;14;3;41;3;830
1760;2;354;42811009;41;0;14;0;830
1761;2;354;5571406;29;1;7;1;831
1762;2;354;5571406;7;0;29;0;831
1763;2;354;42115923;12;1;7;1;832
1764;2;354;42115923;7;0;12;0;832
1765;2;354;49113518;32;3;43;3;833
1766;2;354;49113518;43;0;32;0;833
1767;2;354;97107260;44;2;25;2;834
1768;2;354;97107260;25;0;44;0;834
1769;2;354;37047029;15;1;12;1;835
1770;2;354;37047029;12;0;15;0;835
1771;2;354;31996597;44;2;1;2;836
1772;2;354;31996597;1;0;44;0;836
1773;2;354;90529953;35;3;27;3;837
1774;2;354;90529953;27;0;35;0;837
1775;2;354;90786911;36;2;11;2;838
1776;2;354;90786911;11;0;36;0;838
1777;2;354;78948135;20;1;40;1;839
1778;2;354;78948135;40;0;20;0;839
1779;2;354;29821393;50;3;27;3;840
1780;2;354;29821393;27;0;50;0;840
1781;2;354;46641733;34;3;27;3;841
1782;2;354;46641733;27;0;34;0;841
1783;2;354;44260202;41;3;31;3;842
1784;2;354;44260202;31;0;41;0;842
1785;2;354;62802269;9;3;41;3;843
1786;2;354;62802269;41;0;9;0;843
1787;2;354;3709468;15;2;44;2;844
1788;2;354;3709468;44;0;15;0;844
1789;2;354;45628363;39;2;31;2;845
1790;2;354;45628363;31;0;39;0;845
1791;2;354;98128872;5;1;10;1;846
1792;2;354;98128872;10;0;5;0;846
1793;2;354;54043225;41;3;22;3;847
1794;2;354;54043225;22;0;41;0;847
1795;2;354;50195032;6;1;21;1;848
1796;2;354;50195032;21;0;6;0;848
1797;2;354;35992365;19;1;39;1;849
1798;2;354;35992365;39;0;19;0;849
1799;2;354;19275767;31;1;35;1;850
1800;2;354;19275767;35;0;31;0;850
1801;2;354;12569632;8;1;5;1;851
1802;2;354;12569632;5;0;8;0;851
1803;2;354;95302111;34;3;21;3;852
1804;2;354;95302111;21;0;34;0;852
1805;2;354;65567726;7;2;38;2;853
1806;2;354;65567726;38;0;7;0;853
1807;2;354;71449787;34;1;24;1;854
1808;2;354;71449787;24;0;34;0;854
1809;2;354;33170065;31;2;41;2;855
1810;2;354;33170065;41;0;31;0;855
1811;2;354;40630387;34;3;16;3;856
1812;2;354;40630387;16;0;34;0;856
1813;2;354;70141015;1;2;39;2;857
1814;2;354;70141015;39;0;1;0;857
1815;2;354;40474476;42;2;46;2;858
1816;2;354;40474476;46;0;42;0;858
1817;2;354;2689395;9;3;8;3;859
1818;2;354;2689395;8;0;9;0;859
1819;2;354;61212883;9;2;17;2;860
1820;2;354;61212883;17;0;9;0;860
1821;2;354;93486417;25;2;38;2;861
1822;2;354;93486417;38;0;25;0;861
1823;2;354;50973863;37;3;18;3;862
1824;2;354;50973863;18;0;37;0;862
1825;2;354;98615796;8;1;16;1;863
1826;2;354;98615796;16;0;8;0;863
1827;2;354;8680993;31;2;5;2;864
1828;2;354;8680993;5;0;31;0;864
1829;2;354;29296373;37;1;31;1;865
1830;2;354;29296373;31;0;37;0;865
1831;2;354;59139597;10;1;26;1;866
1832;2;354;59139597;26;0;10;0;866
1833;2;354;74959864;42;3;29;3;867
1834;2;354;74959864;29;0;42;0;867
1835;2;354;80722746;5;1;30;1;868
1836;2;354;80722746;30;0;5;0;868
1837;2;354;76343920;13;1;42;1;869
1838;2;354;76343920;42;0;13;0;869
1839;2;354;38153378;37;2;1;2;870
1840;2;354;38153378;1;0;37;0;870
1841;2;354;12542470;34;2;29;2;871
1842;2;354;12542470;29;0;34;0;871
1843;2;354;9908992;1;1;33;1;872
1844;2;354;9908992;33;0;1;0;872
1845;2;354;24525844;49;3;1;3;873
1846;2;354;24525844;1;0;49;0;873
1847;2;354;12444519;32;1;50;1;874
1848;2;354;12444519;50;0;32;0;874
1849;2;354;19371406;34;2;46;2;875
1850;2;354;19371406;46;0;34;0;875
1851;2;354;63149135;12;3;19;3;876
1852;2;354;63149135;19;0;12;0;876
1853;2;354;942580;25;1;47;1;877
1854;2;354;942580;47;0;25;0;877
1855;2;354;8805602;30;1;45;1;878
1856;2;354;8805602;45;0;30;0;878
1857;2;354;86399425;30;3;48;3;879
1858;2;354;86399425;48;0;30;0;879
1859;2;354;427859;18;3;27;3;880
1860;2;354;427859;27;0;18;0;880
1861;2;354;5165621;23;3;4;3;881
1862;2;354;5165621;4;0;23;0;881
1863;2;354;13994628;10;1;41;1;882
1864;2;354;13994628;41;0;10;0;882
1865;2;354;47923672;38;3;46;3;883
1866;2;354;47923672;46;0;38;0;883
1867;2;354;61535998;28;2;14;2;884
1868;2;354;61535998;14;0;28;0;884
1869;2;354;92440708;18;2;39;2;885
1870;2;354;92440708;39;0;18;0;885
1871;2;354;73341118;2;3;18;3;886
1872;2;354;73341118;18;0;2;0;886
1873;2;354;52704596;38;3;43;3;887
1874;2;354;52704596;43;0;38;0;887
1875;2;354;10309528;2;1;50;1;888
1876;2;354;10309528;50;0;2;0;888
1877;2;354;51879694;10;3;37;3;889
1878;2;354;51879694;37;0;10;0;889
1879;2;354;91075722;29;3;3;3;890
1880;2;354;91075722;3;0;29;0;890
1881;2;354;50365758;40;2;19;2;891
1882;2;354;50365758;19;0;40;0;891
1883;2;354;75456483;39;1;33;1;892
1884;2;354;75456483;33;0;39;0;892
1885;2;354;42179263;38;2;1;2;893
1886;2;354;42179263;1;0;38;0;893
1887;2;354;57079930;44;2;38;2;894
1888;2;354;57079930;38;0;44;0;894
1889;2;354;35946739;5;2;36;2;895
1890;2;354;35946739;36;0;5;0;895
1891;2;354;13405627;7;3;25;3;896
1892;2;354;13405627;25;0;7;0;896
1893;2;354;86697013;15;1;22;1;897
1894;2;354;86697013;22;0;15;0;897
1895;2;354;4890318;40;2;26;2;898
1896;2;354;4890318;26;0;40;0;898
1897;2;354;95015701;30;1;9;1;899
1898;2;354;95015701;9;0;30;0;899
1899;2;354;82949907;3;3;23;3;900
1900;2;354;82949907;23;0;3;0;900
1901;2;354;64226041;13;1;8;1;901
1902;2;354;64226041;8;0;13;0;901
1903;2;354;50532958;30;1;16;1;902
1904;2;354;50532958;16;0;30;0;902
1905;2;354;49835148;46;2;1;2;903
1906;2;354;49835148;1;0;46;0;903
1907;2;354;44306283;5;2;29;2;904
1908;2;354;44306283;29;0;5;0;904
1909;2;354;52290754;38;3;8;3;905
1910;2;354;52290754;8;0;38;0;905
1911;2;354;64456591;2;1;43;1;906
1912;2;354;64456591;43;0;2;0;906
1913;2;354;93200351;18;3;11;3;907
1914;2;354;93200351;11;0;18;0;907
1915;2;354;97555945;39;2;3;2;908
1916;2;354;97555945;3;0;39;0;908
1917;2;354;75445044;3;1;14;1;909
1918;2;354;75445044;14;0;3;0;909
1919;2;354;96400082;15;1;38;1;910
1920;2;354;96400082;38;0;15;0;910
1921;2;354;79175030;6;1;36;1;911
1922;2;354;79175030;36;0;6;0;911
1923;2;354;4637149;5;2;40;2;912
1924;2;354;4637149;40;0;5;0;912
1925;2;354;5262816;41;2;33;2;913
1926;2;354;5262816;33;0;41;0;913
1927;2;354;58162809;16;2;39;2;914
1928;2;354;58162809;39;0;16;0;914
1929;2;354;15393731;33;2;44;2;915
1930;2;354;15393731;44;0;33;0;915
1931;2;354;35365460;47;2;34;2;916
1932;2;354;35365460;34;0;47;0;916
1933;2;354;51952638;48;1;9;1;917
1934;2;354;51952638;9;0;48;0;917
1935;2;354;47266549;1;1;7;1;918
1936;2;354;47266549;7;0;1;0;918
1937;2;354;16159372;1;1;34;1;919
1938;2;354;16159372;34;0;1;0;919
1939;2;354;67504240;21;1;2;1;920
1940;2;354;67504240;2;0;21;0;920
1941;2;354;76874177;32;1;18;1;921
1942;2;354;76874177;18;0;32;0;921
1943;2;354;28142130;49;3;25;3;922
1944;2;354;28142130;25;0;49;0;922
1945;2;354;33333264;29;3;23;3;923
1946;2;354;33333264;23;0;29;0;923
1947;2;354;47510017;40;2;45;2;924
1948;2;354;47510017;45;0;40;0;924
1949;2;354;78195694;12;3;2;3;925
1950;2;354;78195694;2;0;12;0;925
1951;2;354;11761395;11;2;20;2;926
1952;2;354;11761395;20;0;11;0;926
1953;2;354;99128725;23;2;37;2;927
1954;2;354;99128725;37;0;23;0;927
1955;2;354;50742376;2;1;44;1;928
1956;2;354;50742376;44;0;2;0;928
1957;2;354;39398634;39;1;2;1;929
1958;2;354;39398634;2;0;39;0;929
1959;2;354;58072073;10;2;12;2;930
1960;2;354;58072073;12;0;10;0;930
1961;2;354;69930986;39;3;32;3;931
1962;2;354;69930986;32;0;39;0;931
1963;2;354;67776380;23;3;1;3;932
1964;2;354;67776380;1;0;23;0;932
1965;2;354;13598345;14;1;45;1;933
1966;2;354;13598345;45;0;14;0;933
1967;2;354;73599333;22;3;32;3;934
1968;2;354;73599333;32;0;22;0;934
1969;2;354;83226147;35;3;44;3;935
1970;2;354;83226147;44;0;35;0;935
1971;2;354;48157741;20;3;25;3;936
1972;2;354;48157741;25;0;20;0;936
1973;2;354;26542200;14;1;1;1;937
1974;2;354;26542200;1;0;14;0;937
1975;2;354;64493098;17;3;6;3;938
1976;2;354;64493098;6;0;17;0;938
1977;2;354;23991928;2;2;18;2;939
1978;2;354;23991928;18;0;2;0;939
1979;2;354;28049984;4;3;37;3;940
1980;2;354;28049984;37;0;4;0;940
1981;2;354;48539771;17;2;47;2;941
1982;2;354;48539771;47;0;17;0;941
1983;2;354;56221180;18;2;25;2;942
1984;2;354;56221180;25;0;18;0;942
1985;2;354;58346173;13;3;18;3;943
1986;2;354;58346173;18;0;13;0;943
1987;2;354;16402956;8;2;40;2;944
1988;2;354;16402956;40;0;8;0;944
1989;2;354;12022832;5;2;17;2;945
1990;2;354;12022832;17;0;5;0;945
1991;2;354;70456680;11;2;21;2;946
1992;2;354;70456680;21;0;11;0;946
1993;2;354;17053208;1;3;44;3;947
1994;2;354;17053208;44;0;1;0;947
1995;2;354;58058378;49;2;43;2;948
1996;2;354;58058378;43;0;49;0;948
1997;2;354;87192470;8;3;36;3;949
1998;2;354;87192470;36;0;8;0;949
1999;2;354;3398482;46;2;48;2;950
2000;2;354;3398482;48;0;46;0;950
2001;2;354;32697121;3;3;31;3;951
2002;2;354;32697121;31;0;3;0;951
2003;2;354;60790592;9;3;31;3;952
2004;2;354;60790592;31;0;9;0;952
2005;2;499;142222;22;2;2;2;953
2006;2;499;142222;2;0;22;0;953
2007;2;499;95666104;25;2;49;2;954
2008;2;499;95666104;49;0;25;0;954
2009;2;499;63758063;25;3;29;3;955
2010;2;499;63758063;29;0;25;0;955
2011;2;499;42750634;35;3;36;3;956
2012;2;499;42750634;36;0;35;0;956
2013;2;499;20119314;20;3;44;3;957
2014;2;499;20119314;44;0;20;0;957
2015;2;499;33398282;26;3;21;3;958
2016;2;499;33398282;21;0;26;0;958
2017;2;499;92215968;39;3;22;3;959
2018;2;499;92215968;22;0;39;0;959
2019;2;499;66718088;25;2;16;2;960
2020;2;499;66718088;16;0;25;0;960
2021;2;499;43736447;10;2;40;2;961
2022;2;499;43736447;40;0;10;0;961
2023;2;499;25492034;19;3;4;3;962
2024;2;499;25492034;4;0;19;0;962
2025;2;499;74052367;45;3;19;3;963
2026;2;499;74052367;19;0;45;0;963
2027;2;499;51163112;37;1;46;1;964
2028;2;499;51163112;46;0;37;0;964
2029;2;499;98739756;2;2;9;2;965
2030;2;499;98739756;9;0;2;0;965
2031;2;499;8129382;27;1;40;1;966
2032;2;499;8129382;40;0;27;0;966
2033;2;499;72325171;42;3;45;3;967
2034;2;499;72325171;45;0;42;0;967
2035;2;499;74124219;35;1;46;1;968
2036;2;499;74124219;46;0;35;0;968
2037;2;499;4880705;49;1;6;1;969
2038;2;499;4880705;6;0;49;0;969
2039;2;499;70435123;22;2;49;2;970
2040;2;499;70435123;49;0;22;0;970
2041;2;499;70488473;24;2;33;2;971
2042;2;499;70488473;33;0;24;0;971
2043;2;499;18916860;48;2;1;2;972
2044;2;499;18916860;1;0;48;0;972
2045;2;499;91867407;8;3;3;3;973
2046;2;499;91867407;3;0;8;0;973
2047;2;499;14317483;3;3;24;3;974
2048;2;499;14317483;24;0;3;0;974
2049;2;499;23000280;50;3;44;3;975
2050;2;499;23000280;44;0;50;0;975
2051;2;499;81883090;42;1;31;1;976
2052;2;499;81883090;31;0;42;0;976
2053;2;499;42299098;13;1;6;1;977
2054;2;499;42299098;6;0;13;0;977
2055;2;499;65488963;35;1;23;1;978
2056;2;499;65488963;23;0;35;0;978
2057;2;499;24106426;43;1;19;1;979
2058;2;499;24106426;19;0;43;0;979
2059;2;499;40144868;4;1;16;1;980
2060;2;499;40144868;16;0;4;0;980
2061;2;499;32839649;47;3;4;3;981
2062;2;499;32839649;4;0;47;0;981
2063;2;499;3316011;5;3;7;3;982
2064;2;499;3316011;7;0;5;0;982
2065;2;499;6723041;7;3;25;3;983
2066;2;499;6723041;25;0;7;0;983
2067;2;499;14354326;4;2;47;2;984
2068;2;499;14354326;47;0;4;0;984
2069;2;499;1785125;49;3;6;3;985
2070;2;499;1785125;6;0;49;0;985
2071;2;499;26627589;46;3;34;3;986
2072;2;499;26627589;34;0;46;0;986
2073;2;499;10212610;26;1;22;1;987
2074;2;499;10212610;22;0;26;0;987
2075;2;499;8751656;35;1;50;1;988
2076;2;499;8751656;50;0;35;0;988
2077;2;499;99779515;5;1;14;1;989
2078;2;499;99779515;14;0;5;0;989
2079;2;499;3843191;20;2;31;2;990
2080;2;499;3843191;31;0;20;0;990
2081;2;499;48452442;7;2;48;2;991
2082;2;499;48452442;48;0;7;0;991
2083;2;499;18018696;22;2;27;2;992
2084;2;499;18018696;27;0;22;0;992
2085;2;499;65780548;37;2;32;2;993
2086;2;499;65780548;32;0;37;0;993
2087;2;499;19152481;7;3;14;3;994
2088;2;499;19152481;14;0;7;0;994
2089;2;499;60728343;7;1;20;1;995
2090;2;499;60728343;20;0;7;0;995
2091;2;499;14729396;16;3;8;3;996
2092;2;499;14729396;8;0;16;0;996
2093;2;499;23501070;6;1;50;1;997
2094;2;499;23501070;50;0;6;0;997
2095;2;499;82209798;37;1;14;1;998
2096;2;499;82209798;14;0;37;0;998
2097;2;499;44308576;5;2;24;2;999
2098;2;499;44308576;24;0;5;0;999
2099;2;499;62157410;20;3;8;3;1000
2100;2;499;62157410;8;0;20;0;1000
2101;2;499;54528035;6;2;29;2;1001
2102;2;499;54528035;29;0;6;0;1001
2103;2;499;29087978;3;1;32;1;1002
2104;2;499;29087978;32;0;3;0;1002
2105;2;499;93279941;1;3;38;3;1003
2106;2;499;93279941;38;0;1;0;1003
2107;2;499;44600051;48;1;15;1;1004
2108;2;499;44600051;15;0;48;0;1004
2109;2;499;8958005;25;1;15;1;1005
2110;2;499;8958005;15;0;25;0;1005
2111;2;499;9837768;10;3;49;3;1006
2112;2;499;9837768;49;0;10;0;1006
2113;2;499;85662916;10;1;6;1;1007
2114;2;499;85662916;6;0;10;0;1007
2115;2;499;37279523;20;2;12;2;1008
2116;2;499;37279523;12;0;20;0;1008
2117;2;499;67155466;41;3;9;3;1009
2118;2;499;67155466;9;0;41;0;1009
2119;2;499;71229793;22;2;46;2;1010
2120;2;499;71229793;46;0;22;0;1010
2121;2;499;62515374;6;1;18;1;1011
2122;2;499;62515374;18;0;6;0;1011
2123;2;499;51436047;34;1;12;1;1012
2124;2;499;51436047;12;0;34;0;1012
2125;2;499;38366631;38;1;5;1;1013
2126;2;499;38366631;5;0;38;0;1013
2127;2;499;92053763;35;1;45;1;1014
2128;2;499;92053763;45;0;35;0;1014
2129;2;499;14569569;25;3;11;3;1015
2130;2;499;14569569;11;0;25;0;1015
2131;2;499;90159229;19;3;43;3;1016
2132;2;499;90159229;43;0;19;0;1016
