TID;Day;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
3813;1;564;89411755;14;2;25;2;1857
3814;1;1337;89411755;25;0;14;0;1857
3815;1;905;64998868;20;1;18;1;1858
3816;1;469;64998868;18;0;20;0;1858
3817;1;641;62545417;11;3;24;3;1859
3818;1;1319;62545417;24;0;11;0;1859
3819;1;380;15591361;3;1;23;1;1860
3820;1;477;15591361;23;0;3;0;1860
3821;1;1251;36761095;24;3;15;3;1861
3822;1;534;36761095;15;0;24;0;1861
3823;1;1237;72941789;13;3;8;3;1862
3824;1;1080;72941789;8;0;13;0;1862
3825;1;1015;85837638;2;3;14;3;1863
3826;1;375;85837638;14;0;2;0;1863
3827;1;751;89581344;13;1;19;1;1864
3828;1;1344;89581344;19;0;13;0;1864
3829;1;808;62937967;6;1;8;1;1865
3830;1;1236;62937967;8;0;6;0;1865
3831;1;1235;1992950;21;2;17;2;1866
3832;1;511;1992950;17;0;21;0;1866
3833;1;823;8556583;18;1;5;1;1867
3834;1;1322;8556583;5;0;18;0;1867
3835;1;760;76259335;16;2;20;2;1868
3836;1;781;76259335;20;0;16;0;1868
3837;1;606;92655765;14;3;18;3;1869
3838;1;451;92655765;18;0;14;0;1869
3839;1;714;53267355;13;2;3;2;1870
3840;1;769;53267355;3;0;13;0;1870
3841;1;535;24891818;13;3;11;3;1871
3842;1;840;24891818;11;0;13;0;1871
3843;1;202;82996810;9;1;20;1;1872
3844;1;35;82996810;20;0;9;0;1872
3845;1;243;89456272;16;2;13;2;1873
3846;1;496;89456272;13;0;16;0;1873
3847;1;482;27395934;10;1;17;1;1874
3848;1;1383;27395934;17;0;10;0;1874
3849;1;1252;75219683;7;1;18;1;1875
3850;1;1210;75219683;18;0;7;0;1875
3851;1;739;42380726;21;3;11;3;1876
3852;1;1170;42380726;11;0;21;0;1876
3853;1;494;98168923;10;2;2;2;1877
3854;1;300;98168923;2;0;10;0;1877
3855;1;1427;83829982;6;2;15;2;1878
3856;1;515;83829982;15;0;6;0;1878
3857;1;1000;75555536;20;1;18;1;1879
3858;1;1377;75555536;18;0;20;0;1879
3859;1;725;81464970;9;3;4;3;1880
3860;1;214;81464970;4;0;9;0;1880
3861;1;1232;49958926;3;2;24;2;1881
3862;1;619;49958926;24;0;3;0;1881
3863;1;813;66360174;18;1;16;1;1882
3864;1;320;66360174;16;0;18;0;1882
3865;1;946;54633642;3;2;18;2;1883
3866;1;193;54633642;18;0;3;0;1883
3867;1;147;24220997;23;3;21;3;1884
3868;1;896;24220997;21;0;23;0;1884
3869;1;258;16359233;9;2;5;2;1885
3870;1;847;16359233;5;0;9;0;1885
3871;1;536;42107449;12;2;16;2;1886
3872;1;619;42107449;16;0;12;0;1886
3873;1;1435;98081558;1;3;10;3;1887
3874;1;1423;98081558;10;0;1;0;1887
3875;1;395;77068316;15;3;19;3;1888
3876;1;228;77068316;19;0;15;0;1888
3877;1;899;36054543;22;1;9;1;1889
3878;1;807;36054543;9;0;22;0;1889
3879;1;803;66463305;13;1;7;1;1890
3880;1;1130;66463305;7;0;13;0;1890
3881;1;1319;3647180;9;1;3;1;1891
3882;1;1386;3647180;3;0;9;0;1891
3883;1;473;84918807;3;2;7;2;1892
3884;1;317;84918807;7;0;3;0;1892
3885;1;1247;50953930;18;3;25;3;1893
3886;1;514;50953930;25;0;18;0;1893
3887;1;117;84072640;11;2;20;2;1894
3888;1;1057;84072640;20;0;11;0;1894
3889;1;212;66096636;5;2;19;2;1895
3890;1;1398;66096636;19;0;5;0;1895
3891;1;361;53379504;24;3;21;3;1896
3892;1;1064;53379504;21;0;24;0;1896
3893;1;469;38585375;1;2;16;2;1897
3894;1;221;38585375;16;0;1;0;1897
3895;1;1182;38514272;22;1;12;1;1898
3896;1;723;38514272;12;0;22;0;1898
3897;1;1239;54005138;8;3;1;3;1899
3898;1;14;54005138;1;0;8;0;1899
3899;1;429;83367285;9;3;7;3;1900
3900;1;362;83367285;7;0;9;0;1900
3901;1;1214;42558068;17;2;18;2;1901
3902;1;1029;42558068;18;0;17;0;1901
3903;1;662;2947841;2;1;24;1;1902
3904;1;212;2947841;24;0;2;0;1902
3905;1;145;43453098;10;1;21;1;1903
3906;1;579;43453098;21;0;10;0;1903
3907;1;900;97294711;9;2;17;2;1904
3908;1;180;97294711;17;0;9;0;1904
3909;1;1074;17349451;2;3;5;3;1905
3910;1;1097;17349451;5;0;2;0;1905
3911;1;1136;64148743;2;1;11;1;1906
3912;1;1433;64148743;11;0;2;0;1906
3913;1;355;90246255;2;3;25;3;1907
3914;1;52;90246255;25;0;2;0;1907
3915;1;1073;75313547;10;2;4;2;1908
3916;1;1261;75313547;4;0;10;0;1908
3917;1;898;75730490;20;3;9;3;1909
3918;1;1012;75730490;9;0;20;0;1909
3919;1;168;72985582;19;1;5;1;1910
3920;1;1006;72985582;5;0;19;0;1910
3921;1;131;90370300;2;2;12;2;1911
3922;1;280;90370300;12;0;2;0;1911
3923;1;347;52477297;21;1;17;1;1912
3924;1;1243;52477297;17;0;21;0;1912
3925;1;340;96659356;7;1;8;1;1913
3926;1;935;96659356;8;0;7;0;1913
3927;1;1087;333450;12;2;21;2;1914
3928;1;1098;333450;21;0;12;0;1914
3929;1;998;44126570;23;1;17;1;1915
3930;1;55;44126570;17;0;23;0;1915
3931;1;88;77254517;10;1;18;1;1916
3932;1;231;77254517;18;0;10;0;1916
3933;1;583;89072107;8;2;24;2;1917
3934;1;587;89072107;24;0;8;0;1917
3935;1;227;68972882;24;3;7;3;1918
3936;1;418;68972882;7;0;24;0;1918
3937;1;1370;61542716;5;3;23;3;1919
3938;1;674;61542716;23;0;5;0;1919
3939;1;78;20111007;6;3;13;3;1920
3940;1;316;20111007;13;0;6;0;1920
3941;1;197;5422322;1;2;3;2;1921
3942;1;1040;5422322;3;0;1;0;1921
3943;1;936;75454020;6;2;23;2;1922
3944;1;1357;75454020;23;0;6;0;1922
3945;1;755;13869080;16;3;23;3;1923
3946;1;869;13869080;23;0;16;0;1923
3947;1;689;91616714;17;3;19;3;1924
3948;1;803;91616714;19;0;17;0;1924
3949;1;1033;46210552;17;3;20;3;1925
3950;1;674;46210552;20;0;17;0;1925
3951;1;306;15288574;5;1;22;1;1926
3952;1;1138;15288574;22;0;5;0;1926
3953;1;549;74784239;18;2;8;2;1927
3954;1;943;74784239;8;0;18;0;1927
3955;1;91;32189306;1;1;20;1;1928
3956;1;375;32189306;20;0;1;0;1928
3957;1;953;91122619;4;3;21;3;1929
3958;1;495;91122619;21;0;4;0;1929
3959;1;1017;52547321;23;2;8;2;1930
3960;1;808;52547321;8;0;23;0;1930
3961;1;438;3505222;25;3;8;3;1931
3962;1;1240;3505222;8;0;25;0;1931
3963;1;550;72546314;7;3;25;3;1932
3964;1;1;72546314;25;0;7;0;1932
3965;1;102;36118222;24;1;14;1;1933
3966;1;164;36118222;14;0;24;0;1933
3967;1;1157;24553655;14;1;3;1;1934
3968;1;688;24553655;3;0;14;0;1934
3969;1;1371;9432293;19;2;22;2;1935
3970;1;266;9432293;22;0;19;0;1935
3971;1;368;75165887;9;2;11;2;1936
3972;1;1409;75165887;11;0;9;0;1936
3973;1;1438;62782814;9;3;15;3;1937
3974;1;241;62782814;15;0;9;0;1937
3975;1;573;64871233;18;3;15;3;1938
3976;1;900;64871233;15;0;18;0;1938
3977;1;1336;92220962;5;3;3;3;1939
3978;1;769;92220962;3;0;5;0;1939
3979;1;1271;96852644;3;1;13;1;1940
3980;1;351;96852644;13;0;3;0;1940
3981;1;284;73869302;8;3;7;3;1941
3982;1;66;73869302;7;0;8;0;1941
3983;1;1383;50212054;15;1;13;1;1942
3984;1;198;50212054;13;0;15;0;1942
3985;1;1127;21331819;20;1;21;1;1943
3986;1;971;21331819;21;0;20;0;1943
3987;1;282;86772643;2;1;12;1;1944
3988;1;429;86772643;12;0;2;0;1944
3989;1;816;63102070;5;1;11;1;1945
3990;1;874;63102070;11;0;5;0;1945
3991;1;1348;13740661;21;2;25;2;1946
3992;1;835;13740661;25;0;21;0;1946
3993;1;135;9025735;3;3;18;3;1947
3994;1;638;9025735;18;0;3;0;1947
3995;1;53;93916717;1;3;9;3;1948
3996;1;379;93916717;9;0;1;0;1948
3997;1;1211;55532800;3;2;11;2;1949
3998;1;392;55532800;11;0;3;0;1949
3999;1;1136;8006517;12;2;16;2;1950
4000;1;190;8006517;16;0;12;0;1950
4001;1;924;76781873;1;2;4;2;1951
4002;1;892;76781873;4;0;1;0;1951
4003;1;1419;48079924;22;1;23;1;1952
4004;1;397;48079924;23;0;22;0;1952
4005;1;400;12833579;4;2;13;2;1953
4006;1;734;12833579;13;0;4;0;1953
4007;1;906;97402510;6;2;2;2;1954
4008;1;977;97402510;2;0;6;0;1954
4009;1;742;67695610;15;1;9;1;1955
4010;1;1089;67695610;9;0;15;0;1955
4011;1;1083;59116169;16;2;20;2;1956
4012;1;1146;59116169;20;0;16;0;1956
4013;1;1323;92760963;6;3;18;3;1957
4014;1;775;92760963;18;0;6;0;1957
4015;1;816;16602132;14;1;23;1;1958
4016;1;930;16602132;23;0;14;0;1958
4017;1;307;17805793;6;3;22;3;1959
4018;1;1048;17805793;22;0;6;0;1959
4019;1;730;79125998;8;1;24;1;1960
4020;1;584;79125998;24;0;8;0;1960
4021;1;1204;75222955;13;1;14;1;1961
4022;1;1137;75222955;14;0;13;0;1961
4023;1;746;99082523;8;1;14;1;1962
4024;1;119;99082523;14;0;8;0;1962
4025;1;308;26653860;21;1;25;1;1963
4026;1;962;26653860;25;0;21;0;1963
4027;1;362;71295606;4;2;6;2;1964
4028;1;127;71295606;6;0;4;0;1964
4029;1;1258;35871515;17;2;21;2;1965
4030;1;1434;35871515;21;0;17;0;1965
4031;1;1336;27020555;24;3;9;3;1966
4032;1;221;27020555;9;0;24;0;1966
4033;1;262;42512915;24;2;22;2;1967
4034;1;823;42512915;22;0;24;0;1967
4035;1;975;23812374;14;1;11;1;1968
4036;1;1290;23812374;11;0;14;0;1968
4037;1;224;11799598;9;2;21;2;1969
4038;1;595;11799598;21;0;9;0;1969
4039;1;479;96138413;20;1;22;1;1970
4040;1;131;96138413;22;0;20;0;1970
4041;1;1298;67533046;17;1;16;1;1971
4042;1;749;67533046;16;0;17;0;1971
4043;1;1059;558424;8;3;16;3;1972
4044;1;268;558424;16;0;8;0;1972
4045;1;720;12894098;22;2;11;2;1973
4046;1;201;12894098;11;0;22;0;1973
4047;1;545;1062797;7;2;14;2;1974
4048;1;374;1062797;14;0;7;0;1974
4049;1;1060;88956747;8;3;18;3;1975
4050;1;815;88956747;18;0;8;0;1975
4051;1;331;4389067;14;3;9;3;1976
4052;1;1371;4389067;9;0;14;0;1976
4053;1;923;13521694;21;2;10;2;1977
4054;1;342;13521694;10;0;21;0;1977
4055;1;294;55565943;17;2;19;2;1978
4056;1;1226;55565943;19;0;17;0;1978
4057;1;1141;94802535;21;3;3;3;1979
4058;1;1379;94802535;3;0;21;0;1979
4059;1;316;76940114;1;1;17;1;1980
4060;1;598;76940114;17;0;1;0;1980
4061;1;66;76797587;18;3;14;3;1981
4062;1;1043;76797587;14;0;18;0;1981
4063;1;1182;71799270;22;3;19;3;1982
4064;1;111;71799270;19;0;22;0;1982
4065;1;8;61939245;21;1;23;1;1983
4066;1;815;61939245;23;0;21;0;1983
4067;1;420;80413263;2;2;21;2;1984
4068;1;1188;80413263;21;0;2;0;1984
4069;1;721;32440515;1;1;22;1;1985
4070;1;239;32440515;22;0;1;0;1985
4071;1;401;46132951;17;3;9;3;1986
4072;1;1159;46132951;9;0;17;0;1986
4073;1;752;54979062;25;3;18;3;1987
4074;1;108;54979062;18;0;25;0;1987
4075;1;1323;44804819;6;2;24;2;1988
4076;1;123;44804819;24;0;6;0;1988
4077;1;775;47956922;4;3;2;3;1989
4078;1;280;47956922;2;0;4;0;1989
4079;1;1016;55773757;10;3;11;3;1990
4080;1;92;55773757;11;0;10;0;1990
4081;1;814;59381745;21;3;3;3;1991
4082;1;568;59381745;3;0;21;0;1991
4083;1;1157;57843277;16;3;19;3;1992
4084;1;217;57843277;19;0;16;0;1992
4085;1;556;49182462;7;2;17;2;1993
4086;1;932;49182462;17;0;7;0;1993
4087;1;1376;75633476;18;3;8;3;1994
4088;1;1367;75633476;8;0;18;0;1994
4089;1;168;28636577;18;1;10;1;1995
4090;1;262;28636577;10;0;18;0;1995
4091;1;1069;34550882;3;1;11;1;1996
4092;1;946;34550882;11;0;3;0;1996
4093;1;838;18637634;6;1;19;1;1997
4094;1;213;18637634;19;0;6;0;1997
4095;1;619;45080247;4;1;15;1;1998
4096;1;118;45080247;15;0;4;0;1998
4097;1;323;53141388;7;2;25;2;1999
4098;1;443;53141388;25;0;7;0;1999
4099;1;285;29639162;7;1;22;1;2000
4100;1;466;29639162;22;0;7;0;2000
4101;1;705;62819432;15;1;22;1;2001
4102;1;711;62819432;22;0;15;0;2001
4103;1;1335;73397820;25;3;6;3;2002
4104;1;600;73397820;6;0;25;0;2002
4105;1;156;44485275;16;2;23;2;2003
4106;1;129;44485275;23;0;16;0;2003
4107;1;1045;49435678;18;2;16;2;2004
4108;1;1057;49435678;16;0;18;0;2004
4109;1;264;5091689;8;1;5;1;2005
4110;1;78;5091689;5;0;8;0;2005
4111;1;1303;6160334;11;3;6;3;2006
4112;1;1081;6160334;6;0;11;0;2006
4113;1;348;29399371;1;2;13;2;2007
4114;1;98;29399371;13;0;1;0;2007
4115;1;48;93710332;6;2;5;2;2008
4116;1;836;93710332;5;0;6;0;2008
4117;1;562;37286132;16;3;7;3;2009
4118;1;996;37286132;7;0;16;0;2009
4119;1;755;29240482;2;1;7;1;2010
4120;1;51;29240482;7;0;2;0;2010
4121;1;1174;55838642;12;1;4;1;2011
4122;1;1434;55838642;4;0;12;0;2011
4123;1;1131;75081320;14;3;9;3;2012
4124;1;108;75081320;9;0;14;0;2012
4125;1;896;71152659;11;2;15;2;2013
4126;1;188;71152659;15;0;11;0;2013
4127;1;1360;6923810;22;1;14;1;2014
4128;1;887;6923810;14;0;22;0;2014
4129;1;1192;44088243;23;3;16;3;2015
4130;1;556;44088243;16;0;23;0;2015
4131;1;722;19060966;17;2;8;2;2016
4132;1;696;19060966;8;0;17;0;2016
4133;1;83;14510715;14;2;7;2;2017
4134;1;1343;14510715;7;0;14;0;2017
4135;1;610;49546425;5;2;18;2;2018
4136;1;494;49546425;18;0;5;0;2018
4137;1;718;74367465;13;3;2;3;2019
4138;1;1425;74367465;2;0;13;0;2019
4139;1;1257;48680151;23;1;22;1;2020
4140;1;751;48680151;22;0;23;0;2020
4141;1;896;27602382;18;2;12;2;2021
4142;1;28;27602382;12;0;18;0;2021
4143;1;431;5988333;6;1;15;1;2022
4144;1;1377;5988333;15;0;6;0;2022
4145;1;20;88785487;19;1;12;1;2023
4146;1;1230;88785487;12;0;19;0;2023
4147;1;19;57996149;18;1;7;1;2024
4148;1;312;57996149;7;0;18;0;2024
4149;1;107;5368901;8;1;13;1;2025
4150;1;795;5368901;13;0;8;0;2025
4151;1;41;94458521;21;1;2;1;2026
4152;1;43;94458521;2;0;21;0;2026
4153;1;201;32351493;14;3;6;3;2027
4154;1;14;32351493;6;0;14;0;2027
4155;1;900;55362381;4;2;14;2;2028
4156;1;1316;55362381;14;0;4;0;2028
4157;1;278;52316897;5;3;24;3;2029
4158;1;111;52316897;24;0;5;0;2029
4159;1;959;69716433;20;2;1;2;2030
4160;1;1138;69716433;1;0;20;0;2030
4161;1;1404;77323429;20;3;1;3;2031
4162;1;809;77323429;1;0;20;0;2031
4163;1;347;67078563;1;2;4;2;2032
4164;1;135;67078563;4;0;1;0;2032
4165;1;733;49189213;4;2;22;2;2033
4166;1;2;49189213;22;0;4;0;2033
4167;1;766;39969314;17;3;20;3;2034
4168;1;1129;39969314;20;0;17;0;2034
4169;1;315;6831669;5;2;3;2;2035
4170;1;171;6831669;3;0;5;0;2035
4171;1;682;94729146;13;1;3;1;2036
4172;1;411;94729146;3;0;13;0;2036
4173;1;958;14601468;11;2;9;2;2037
4174;1;587;14601468;9;0;11;0;2037
4175;1;424;5046948;21;2;12;2;2038
4176;1;376;5046948;12;0;21;0;2038
4177;1;261;2537793;8;3;3;3;2039
4178;1;720;2537793;3;0;8;0;2039
4179;1;1009;8939132;2;3;21;3;2040
4180;1;380;8939132;21;0;2;0;2040
4181;1;1111;91541796;5;3;11;3;2041
4182;1;150;91541796;11;0;5;0;2041
4183;1;868;45231433;19;2;8;2;2042
4184;1;977;45231433;8;0;19;0;2042
4185;1;1057;70175899;2;1;3;1;2043
4186;1;318;70175899;3;0;2;0;2043
4187;1;124;3829359;1;1;25;1;2044
4188;1;1326;3829359;25;0;1;0;2044
4189;1;1381;92770797;15;1;7;1;2045
4190;1;1415;92770797;7;0;15;0;2045
4191;1;819;40755044;15;2;14;2;2046
4192;1;317;40755044;14;0;15;0;2046
4193;1;17;88903820;18;1;12;1;2047
4194;1;562;88903820;12;0;18;0;2047
4195;1;186;97356900;15;1;13;1;2048
4196;1;1385;97356900;13;0;15;0;2048
4197;1;1263;12179810;5;2;12;2;2049
4198;1;563;12179810;12;0;5;0;2049
4199;1;1401;22175129;1;1;23;1;2050
4200;1;837;22175129;23;0;1;0;2050
4201;1;840;94537269;10;3;2;3;2051
4202;1;1301;94537269;2;0;10;0;2051
4203;1;759;39867816;22;1;4;1;2052
4204;1;1218;39867816;4;0;22;0;2052
4205;1;975;56583352;15;1;5;1;2053
4206;1;630;56583352;5;0;15;0;2053
4207;1;1296;86706141;3;1;2;1;2054
4208;1;184;86706141;2;0;3;0;2054
4209;1;640;2029924;22;3;21;3;2055
4210;1;155;2029924;21;0;22;0;2055
4211;1;1020;45602712;2;1;3;1;2056
4212;1;901;45602712;3;0;2;0;2056
4213;1;512;92496010;21;1;18;1;2057
4214;1;1309;92496010;18;0;21;0;2057
4215;1;933;46330388;20;3;1;3;2058
4216;1;1210;46330388;1;0;20;0;2058
4217;1;1099;5148185;24;2;21;2;2059
4218;1;1075;5148185;21;0;24;0;2059
4219;1;378;28732148;6;3;23;3;2060
4220;1;357;28732148;23;0;6;0;2060
4221;1;1035;11206075;1;1;2;1;2061
4222;1;887;11206075;2;0;1;0;2061
4223;1;1325;93147524;24;1;8;1;2062
4224;1;171;93147524;8;0;24;0;2062
4225;1;1275;74673960;1;1;5;1;2063
4226;1;1386;74673960;5;0;1;0;2063
4227;1;385;16363444;6;1;14;1;2064
4228;1;1331;16363444;14;0;6;0;2064
4229;1;772;16891997;24;1;12;1;2065
4230;1;1137;16891997;12;0;24;0;2065
4231;1;398;62476473;16;3;9;3;2066
4232;1;898;62476473;9;0;16;0;2066
4233;1;934;79598281;1;3;12;3;2067
4234;1;167;79598281;12;0;1;0;2067
4235;1;1326;84165414;1;3;16;3;2068
4236;1;430;84165414;16;0;1;0;2068
4237;1;321;8879392;9;1;5;1;2069
4238;1;1316;8879392;5;0;9;0;2069
4239;1;1060;23598737;9;3;8;3;2070
4240;1;262;23598737;8;0;9;0;2070
4241;1;1009;27101321;17;3;13;3;2071
4242;1;1126;27101321;13;0;17;0;2071
4243;1;829;68865172;4;1;25;1;2072
4244;1;506;68865172;25;0;4;0;2072
4245;1;1430;86024475;16;1;1;1;2073
4246;1;213;86024475;1;0;16;0;2073
4247;1;185;3038670;14;1;10;1;2074
4248;1;161;3038670;10;0;14;0;2074
4249;1;118;53440581;2;3;14;3;2075
4250;1;1038;53440581;14;0;2;0;2075
4251;1;367;18152565;1;3;14;3;2076
4252;1;73;18152565;14;0;1;0;2076
4253;1;462;38633951;16;2;24;2;2077
4254;1;775;38633951;24;0;16;0;2077
4255;1;940;91724233;4;2;20;2;2078
4256;1;849;91724233;20;0;4;0;2078
4257;1;688;66958461;20;1;16;1;2079
4258;1;437;66958461;16;0;20;0;2079
4259;1;1412;14162220;20;1;17;1;2080
4260;1;501;14162220;17;0;20;0;2080
4261;1;1136;72620635;3;2;10;2;2081
4262;1;1360;72620635;10;0;3;0;2081
4263;1;994;5165620;22;1;25;1;2082
4264;1;1105;5165620;25;0;22;0;2082
4265;1;684;43796407;16;2;20;2;2083
4266;1;663;43796407;20;0;16;0;2083
4267;1;84;41295450;3;2;14;2;2084
4268;1;1432;41295450;14;0;3;0;2084
4269;1;1357;27129419;12;1;19;1;2085
4270;1;1423;27129419;19;0;12;0;2085
4271;1;1213;69239277;15;2;12;2;2086
4272;1;1128;69239277;12;0;15;0;2086
4273;1;996;86480229;3;1;12;1;2087
4274;1;1187;86480229;12;0;3;0;2087
4275;1;874;98568078;16;2;25;2;2088
4276;1;724;98568078;25;0;16;0;2088
4277;1;26;47646296;18;2;10;2;2089
4278;1;1021;47646296;10;0;18;0;2089
4279;1;1147;72971231;17;3;15;3;2090
4280;1;444;72971231;15;0;17;0;2090
4281;1;1310;56310383;20;1;4;1;2091
4282;1;8;56310383;4;0;20;0;2091
4283;1;696;82349488;15;1;17;1;2092
4284;1;403;82349488;17;0;15;0;2092
4285;1;415;44261957;23;1;25;1;2093
4286;1;625;44261957;25;0;23;0;2093
4287;1;184;36804494;3;3;12;3;2094
4288;1;1257;36804494;12;0;3;0;2094
4289;1;834;99657050;11;3;18;3;2095
4290;1;156;99657050;18;0;11;0;2095
4291;1;1096;70884961;25;2;5;2;2096
4292;1;1409;70884961;5;0;25;0;2096
4293;1;225;59396802;22;2;9;2;2097
4294;1;156;59396802;9;0;22;0;2097
4295;1;846;59518533;2;3;14;3;2098
4296;1;1115;59518533;14;0;2;0;2098
4297;1;230;62486555;25;1;8;1;2099
4298;1;299;62486555;8;0;25;0;2099
4299;1;434;30658196;6;1;15;1;2100
4300;1;657;30658196;15;0;6;0;2100
4301;1;873;75130534;12;1;15;1;2101
4302;1;483;75130534;15;0;12;0;2101
4303;1;1072;21963539;9;1;20;1;2102
4304;1;297;21963539;20;0;9;0;2102
4305;1;350;9930339;18;1;2;1;2103
4306;1;25;9930339;2;0;18;0;2103
4307;1;434;57111525;11;3;22;3;2104
4308;1;213;57111525;22;0;11;0;2104
4309;1;401;13592853;15;2;5;2;2105
4310;1;488;13592853;5;0;15;0;2105
4311;1;685;42361513;7;3;3;3;2106
4312;1;61;42361513;3;0;7;0;2106
4313;1;299;22692752;9;3;5;3;2107
4314;1;928;22692752;5;0;9;0;2107
4315;1;635;535425;14;3;17;3;2108
4316;1;67;535425;17;0;14;0;2108
4317;1;259;15053938;13;1;12;1;2109
4318;1;571;15053938;12;0;13;0;2109
4319;1;481;99733095;8;1;7;1;2110
4320;1;730;99733095;7;0;8;0;2110
4321;1;1295;5212324;14;3;9;3;2111
4322;1;633;5212324;9;0;14;0;2111
4323;1;1309;81165813;22;3;9;3;2112
4324;1;894;81165813;9;0;22;0;2112
4325;1;565;20884263;25;1;24;1;2113
4326;1;803;20884263;24;0;25;0;2113
4327;1;1355;43140398;6;1;22;1;2114
4328;1;1278;43140398;22;0;6;0;2114
4329;1;1156;27024652;5;1;6;1;2115
4330;1;1313;27024652;6;0;5;0;2115
4331;1;178;46352076;8;3;7;3;2116
4332;1;1204;46352076;7;0;8;0;2116
4333;1;1300;32177225;4;2;18;2;2117
4334;1;416;32177225;18;0;4;0;2117
4335;1;143;96157285;25;3;13;3;2118
4336;1;94;96157285;13;0;25;0;2118
4337;1;1314;90878650;12;3;21;3;2119
4338;1;827;90878650;21;0;12;0;2119
4339;1;574;21176737;3;1;13;1;2120
4340;1;1438;21176737;13;0;3;0;2120
4341;1;1102;3579976;18;1;5;1;2121
4342;1;731;3579976;5;0;18;0;2121
4343;1;191;62012623;21;3;12;3;2122
4344;1;413;62012623;12;0;21;0;2122
4345;1;1426;92981109;22;1;7;1;2123
4346;1;1421;92981109;7;0;22;0;2123
4347;1;1366;28684189;18;2;21;2;2124
4348;1;1425;28684189;21;0;18;0;2124
4349;1;1259;4855911;18;3;17;3;2125
4350;1;26;4855911;17;0;18;0;2125
4351;1;1020;50044965;21;1;3;1;2126
4352;1;443;50044965;3;0;21;0;2126
4353;1;1272;76703457;10;3;3;3;2127
4354;1;41;76703457;3;0;10;0;2127
4355;1;400;7291900;8;1;9;1;2128
4356;1;887;7291900;9;0;8;0;2128
4357;1;1434;36674349;9;1;22;1;2129
4358;1;396;36674349;22;0;9;0;2129
4359;1;66;88482406;20;3;23;3;2130
4360;1;379;88482406;23;0;20;0;2130
4361;1;399;68783821;21;1;5;1;2131
4362;1;194;68783821;5;0;21;0;2131
4363;1;80;15680861;8;2;13;2;2132
4364;1;923;15680861;13;0;8;0;2132
4365;1;1256;24559336;22;3;17;3;2133
4366;1;133;24559336;17;0;22;0;2133
4367;1;928;74885091;19;3;21;3;2134
4368;1;1311;74885091;21;0;19;0;2134
4369;1;813;31472328;18;2;4;2;2135
4370;1;1421;31472328;4;0;18;0;2135
4371;1;1239;64785728;23;2;25;2;2136
4372;1;382;64785728;25;0;23;0;2136
4373;1;1308;83383106;5;3;23;3;2137
4374;1;661;83383106;23;0;5;0;2137
4375;1;1410;5803052;7;1;2;1;2138
4376;1;856;5803052;2;0;7;0;2138
4377;1;721;25035099;17;3;2;3;2139
4378;1;1075;25035099;2;0;17;0;2139
4379;1;1405;63116745;2;3;11;3;2140
4380;1;358;63116745;11;0;2;0;2140
4381;1;1042;75508523;22;1;2;1;2141
4382;1;317;75508523;2;0;22;0;2141
4383;1;1137;72344542;25;2;3;2;2142
4384;1;606;72344542;3;0;25;0;2142
4385;1;745;44541144;16;3;2;3;2143
4386;1;808;44541144;2;0;16;0;2143
4387;1;374;44574513;3;1;10;1;2144
4388;1;391;44574513;10;0;3;0;2144
4389;1;454;37460604;13;3;17;3;2145
4390;1;1189;37460604;17;0;13;0;2145
4391;1;1266;93233257;15;1;5;1;2146
4392;1;1432;93233257;5;0;15;0;2146
4393;1;187;59708918;14;3;20;3;2147
4394;1;392;59708918;20;0;14;0;2147
4395;1;1008;56532876;9;1;14;1;2148
4396;1;1017;56532876;14;0;9;0;2148
4397;1;167;98968590;2;3;24;3;2149
4398;1;542;98968590;24;0;2;0;2149
4399;1;694;79185190;15;3;20;3;2150
4400;1;436;79185190;20;0;15;0;2150
4401;1;676;42207274;3;1;8;1;2151
4402;1;984;42207274;8;0;3;0;2151
4403;1;112;31793989;4;2;12;2;2152
4404;1;161;31793989;12;0;4;0;2152
4405;1;1073;98517339;20;1;22;1;2153
4406;1;1365;98517339;22;0;20;0;2153
4407;1;179;352903;6;1;16;1;2154
4408;1;1367;352903;16;0;6;0;2154
4409;1;1121;66263931;15;2;6;2;2155
4410;1;903;66263931;6;0;15;0;2155
4411;1;1009;13153533;19;1;15;1;2156
4412;1;1262;13153533;15;0;19;0;2156
4413;1;1242;69614443;25;3;8;3;2157
4414;1;1246;69614443;8;0;25;0;2157
4415;1;230;43252344;3;1;10;1;2158
4416;1;588;43252344;10;0;3;0;2158
4417;1;47;36273172;16;2;21;2;2159
4418;1;416;36273172;21;0;16;0;2159
4419;1;692;42764361;3;2;9;2;2160
4420;1;726;42764361;9;0;3;0;2160
4421;1;267;22618330;12;3;18;3;2161
4422;1;253;22618330;18;0;12;0;2161
4423;1;677;29169295;1;1;14;1;2162
4424;1;40;29169295;14;0;1;0;2162
4425;1;357;23043407;2;2;6;2;2163
4426;1;543;23043407;6;0;2;0;2163
4427;1;602;9459792;11;2;4;2;2164
4428;1;61;9459792;4;0;11;0;2164
4429;1;275;2095075;25;2;13;2;2165
4430;1;1256;2095075;13;0;25;0;2165
4431;1;133;21909684;21;2;16;2;2166
4432;1;1073;21909684;16;0;21;0;2166
4433;1;548;44175070;10;3;1;3;2167
4434;1;848;44175070;1;0;10;0;2167
4435;1;187;26035622;23;1;14;1;2168
4436;1;1369;26035622;14;0;23;0;2168
4437;1;236;21180615;22;3;8;3;2169
