TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
894;2024-01-01 05:22:20;135616331.79;3;3;4;3;591
895;2024-01-01 05:23:26;174799611.73;2;3;6;3;1221
896;2024-01-01 05:23:29;207532966.57;4;0;1;0;645
897;2024-01-01 05:23:46;135616331.79;4;0;3;0;591
898;2024-01-01 05:23:52;42741958.19;2;0;4;0;805
899;2024-01-01 05:24:03;217075906.11;1;2;4;2;576
900;2024-01-01 05:24:45;42556990.6;2;0;1;0;512
901;2024-01-01 05:24:54;211284378.32;6;0;2;0;1007
902;2024-01-01 05:25:00;92083952.13;5;0;1;0;880
903;2024-01-01 05:26:22;400117775.23;2;3;4;3;1099
904;2024-01-01 05:26:24;338295640.54;5;3;4;3;614
905;2024-01-01 05:27:05;32406386.63;4;2;5;2;322
906;2024-01-01 05:27:56;605673869.0;6;3;1;3;315
907;2024-01-01 05:28:01;229816366.82;6;2;3;2;107
908;2024-01-01 05:28:50;421208505.97;4;2;1;2;371
909;2024-01-01 05:29:02;92770737.99;4;1;2;1;1109
910;2024-01-01 05:29:19;724779514.61;1;0;6;0;798
911;2024-01-01 05:30:42;250756080.55;6;0;4;0;1207
912;2024-01-01 05:30:51;372082794.02;6;3;4;3;147
913;2024-01-01 05:31:14;36748206.73;5;0;4;0;177
914;2024-01-01 05:31:15;103428214.31;2;0;6;0;442
915;2024-01-01 05:32:15;158655681.27;3;0;5;0;1064
916;2024-01-01 05:32:21;79239429.1;5;0;2;0;894
917;2024-01-01 05:32:28;239474120.14;6;2;4;2;204
918;2024-01-01 05:32:34;228727839.31;1;0;2;0;969
919;2024-01-01 05:33:02;182136601.44;5;1;2;1;127
920;2024-01-01 05:33:13;118201553.34;2;2;1;2;968
921;2024-01-01 05:33:38;115589995.33;1;1;2;1;980
922;2024-01-01 05:34:20;114789674.94;1;3;4;3;85
923;2024-01-01 05:35:12;75332755.51;1;1;4;1;702
924;2024-01-01 05:35:30;355709647.68;4;0;1;0;283
925;2024-01-01 05:35:49;257688012.98;2;3;3;3;104
926;2024-01-01 05:36:12;259982741.26;6;0;5;0;592
927;2024-01-01 05:36:34;520075095.92;2;2;1;2;833
928;2024-01-01 05:36:46;185215834.78;1;0;3;0;575
929;2024-01-01 05:37:24;173868168.91;2;0;4;0;276
930;2024-01-01 05:37:39;244872804.62;3;0;1;0;1169
931;2024-01-01 05:38:04;683217355.36;1;0;6;0;72
932;2024-01-01 05:38:24;75233612.19;3;3;5;3;726
933;2024-01-01 05:39:07;77537254.42;5;0;1;0;191
934;2024-01-01 05:40:13;325844929.62;6;3;3;3;101
935;2024-01-01 05:40:16;232054196.12;2;0;4;0;730
936;2024-01-01 05:40:20;411560552.85;5;2;1;2;317
937;2024-01-01 05:40:20;113748117.37;5;0;1;0;99
938;2024-01-01 05:41:21;112327091.82;6;0;2;0;255
939;2024-01-01 05:41:25;366335021.47;2;0;5;0;1031
940;2024-01-01 05:41:26;67038612.56;4;0;5;0;270
941;2024-01-01 05:41:31;75742629.28;1;1;4;1;964
942;2024-01-01 05:41:36;23907691.06;3;0;1;0;893
943;2024-01-01 05:41:55;72474479.46;1;2;6;2;443
944;2024-01-01 05:42:04;445115428.89;4;0;1;0;488
945;2024-01-01 05:42:33;720266433.18;1;0;6;0;978
946;2024-01-01 05:42:41;102487331.69;5;0;1;0;287
947;2024-01-01 05:42:55;542496148.99;5;3;1;3;852
948;2024-01-01 05:43:16;122310139.59;4;0;2;0;543
949;2024-01-01 05:43:39;355709647.68;1;3;4;3;283
950;2024-01-01 05:43:52;121412640.01;3;3;6;3;179
951;2024-01-01 05:44:22;168617471.12;6;3;3;3;370
952;2024-01-01 05:45:30;114737407.27;5;0;1;0;649
953;2024-01-01 05:45:36;404034604.38;2;0;1;0;724
954;2024-01-01 05:46:20;335238661.4;5;2;2;2;659
955;2024-01-01 05:46:33;156908828.9;6;0;1;0;1170
956;2024-01-01 05:46:53;31325937.74;1;3;5;3;770
957;2024-01-01 05:46:54;359703030.1;3;2;4;2;23
958;2024-01-01 05:47:26;280063051.83;1;3;4;3;84
959;2024-01-01 05:47:36;149429707.79;6;3;5;3;1159
960;2024-01-01 05:47:53;294065557.24;2;2;6;2;409
961;2024-01-01 05:48:13;256516326.1;2;3;4;3;919
962;2024-01-01 05:48:33;445956833.76;2;0;6;0;262
963;2024-01-01 05:48:53;482225825.85;4;0;5;0;844
964;2024-01-01 05:48:55;748423431.19;1;0;5;0;211
965;2024-01-01 05:49:23;50875914.9;3;1;5;1;550
966;2024-01-01 05:49:39;105676526.26;1;0;5;0;1067
967;2024-01-01 05:49:49;112517903.51;1;2;6;2;353
968;2024-01-01 05:49:51;385215606.28;1;0;6;0;185
969;2024-01-01 05:51:11;327899802.94;1;0;3;0;629
970;2024-01-01 05:51:42;34454239.59;3;3;5;3;766
971;2024-01-01 05:52:05;139060202.13;2;3;5;3;22
972;2024-01-01 05:52:55;41379677.16;2;0;6;0;298
973;2024-01-01 05:53:27;33892530.16;6;0;1;0;698
974;2024-01-01 05:53:38;657469869.56;3;2;1;2;1187
975;2024-01-01 05:53:51;625953326.8;6;2;1;2;110
976;2024-01-01 05:54:28;32652107.72;5;0;6;0;328
977;2024-01-01 05:55:22;223044557.41;2;3;6;3;590
978;2024-01-01 05:56:12;256031750.96;4;1;6;1;145
979;2024-01-01 05:56:38;411987877.19;3;0;1;0;1116
980;2024-01-01 05:56:48;60028943.96;5;0;1;0;1065
981;2024-01-01 05:56:59;59067911.12;2;1;1;1;441
982;2024-01-01 05:57:08;319909520.67;6;0;1;0;269
983;2024-01-01 05:57:16;25781206.18;4;0;5;0;357
984;2024-01-01 05:57:18;425888836.24;1;1;2;1;448
985;2024-01-01 05:57:44;152359114.32;3;2;4;2;664
986;2024-01-01 05:58:28;169454939.22;3;0;5;0;464
987;2024-01-01 05:58:48;588806230.68;1;0;6;0;108
988;2024-01-01 05:59:15;295825285.24;5;1;3;1;1100
989;2024-01-01 05:59:25;331685880.65;6;0;3;0;528
990;2024-01-01 05:59:30;393039226.0;3;0;2;0;1128
991;2024-01-01 05:59:50;44710692.01;4;0;2;0;921
992;2024-01-01 06:00:33;80406296.12;6;0;2;0;212
993;2024-01-01 06:01:37;82892739.57;5;0;6;0;1016
994;2024-01-01 06:01:46;345749503.32;5;1;2;1;889
995;2024-01-01 06:01:48;195614923.22;2;1;4;1;178
996;2024-01-01 06:02:51;94396753.16;3;0;2;0;562
997;2024-01-01 06:03:07;75332755.51;4;0;1;0;702
998;2024-01-01 06:04:36;411584715.97;5;3;4;3;584
999;2024-01-01 06:04:46;240497524.8;4;2;3;2;676
1000;2024-01-01 06:04:47;151504980.16;1;0;5;0;359
1001;2024-01-01 06:05:09;71182562.64;3;1;5;1;1056
1002;2024-01-01 06:05:19;113437480.2;2;1;6;1;48
1003;2024-01-01 06:06:40;553773807.07;1;0;3;0;529
1004;2024-01-01 06:06:46;128395070.73;6;3;5;3;743
1005;2024-01-01 06:06:54;29919799.16;3;1;6;1;97
1006;2024-01-01 06:08:54;117769570.15;6;0;2;0;13
1007;2024-01-01 06:10:55;141584420.23;2;1;1;1;1177
1008;2024-01-01 06:12:39;196342042.79;2;0;1;0;499
1009;2024-01-01 06:12:51;80899941.63;3;2;5;2;951
1010;2024-01-01 06:13:11;499372474.75;1;0;4;0;933
1011;2024-01-01 06:13:29;449741496.15;1;0;4;0;1020
1012;2024-01-01 06:13:43;65687145.3;6;1;2;1;388
1013;2024-01-01 06:15:12;221564370.21;5;1;6;1;555
1014;2024-01-01 06:15:17;38950746.45;2;3;6;3;139
1015;2024-01-01 06:15:26;128532402.13;5;0;3;0;506
1016;2024-01-01 06:15:37;400114517.3;2;3;1;3;787
1017;2024-01-01 06:16:38;490730979.08;1;0;5;0;112
1018;2024-01-01 06:16:52;384164326.42;2;0;3;0;560
1019;2024-01-01 06:17:47;104347156.89;5;2;6;2;46
1020;2024-01-01 06:18:06;271914889.33;2;0;3;0;902
1021;2024-01-01 06:18:22;104842415.3;6;1;5;1;457
1022;2024-01-01 06:18:25;90572819.14;3;0;2;0;746
1023;2024-01-01 06:18:37;83272529.49;4;0;1;0;1026
1024;2024-01-01 06:18:39;397101984.38;3;0;2;0;619
1025;2024-01-01 06:18:39;291509427.89;6;0;3;0;688
1026;2024-01-01 06:19:32;81474517.75;6;1;3;1;667
1027;2024-01-01 06:19:45;188704925.12;1;2;3;2;1243
1028;2024-01-01 06:20:46;218769558.94;4;0;2;0;689
1029;2024-01-01 06:21:21;136101559.35;1;0;6;0;377
1030;2024-01-01 06:21:25;337473338.63;1;3;4;3;417
1031;2024-01-01 06:21:51;161978082.34;6;2;3;2;627
1032;2024-01-01 06:23:16;146327148.99;4;1;6;1;312
1033;2024-01-01 06:23:46;269718120.25;1;0;2;0;601
1034;2024-01-01 06:23:53;291509427.89;3;3;6;3;688
1035;2024-01-01 06:24:27;197816081.18;1;1;4;1;120
1036;2024-01-01 06:24:49;282144114.7;6;0;4;0;378
1037;2024-01-01 06:24:58;695672661.88;2;2;1;2;473
1038;2024-01-01 06:25:13;236856554.13;1;3;2;3;440
1039;2024-01-01 06:26:13;444031396.14;4;2;2;2;25
1040;2024-01-01 06:26:15;197816081.18;4;0;1;0;120
1041;2024-01-01 06:26:56;32379230.82;1;3;5;3;1093
1042;2024-01-01 06:27:20;373933688.9;5;1;3;1;6
1043;2024-01-01 06:27:45;185366137.03;4;1;2;1;900
1044;2024-01-01 06:27:55;47148695.23;2;0;3;0;966
1045;2024-01-01 06:29:19;71182562.64;5;0;3;0;1056
1046;2024-01-01 06:29:20;351381428.79;2;1;1;1;1081
1047;2024-01-01 06:29:33;423595599.78;2;0;4;0;77
1048;2024-01-01 06:30:18;479474550.54;2;0;5;0;37
1049;2024-01-01 06:31:06;101079451.39;4;0;5;0;482
1050;2024-01-01 06:31:35;25781206.18;5;3;4;3;357
1051;2024-01-01 06:31:56;95404097.35;3;0;6;0;258
1052;2024-01-01 06:32:07;362030532.14;1;0;6;0;78
1053;2024-01-01 06:32:08;155363224.0;3;3;2;3;812
1054;2024-01-01 06:32:14;100438538.98;2;0;6;0;50
1055;2024-01-01 06:32:16;86993103.32;5;0;3;0;467
1056;2024-01-01 06:32:29;157644715.32;2;0;6;0;326
1057;2024-01-01 06:32:31;336274603.63;1;0;6;0;430
1058;2024-01-01 06:33:39;124161923.17;3;0;4;0;1057
1059;2024-01-01 06:35:35;60829263.33;6;0;2;0;263
1060;2024-01-01 06:35:35;320964238.19;2;1;6;1;427
1061;2024-01-01 06:35:43;40674424.87;4;0;3;0;920
1062;2024-01-01 06:35:51;485406001.03;2;0;6;0;470
1063;2024-01-01 06:37:07;267473558.51;3;0;6;0;32
1064;2024-01-01 06:37:56;348278325.1;3;0;2;0;384
1065;2024-01-01 06:38:09;103184937.72;5;0;2;0;683
1066;2024-01-01 06:38:45;440404275.44;6;3;2;3;1063
1067;2024-01-01 06:38:55;75074603.53;2;2;1;2;973
1068;2024-01-01 06:40:07;351480030.04;1;2;2;2;1138
1069;2024-01-01 06:40:29;213665678.77;4;0;2;0;278
1070;2024-01-01 06:40:56;77537254.42;1;3;5;3;191
1071;2024-01-01 06:41:41;54831341.2;6;3;5;3;958
1072;2024-01-01 06:43:11;81069485.83;4;0;2;0;158
1073;2024-01-01 06:43:26;57497757.65;6;3;3;3;403
1074;2024-01-01 06:44:49;75827828.63;5;0;2;0;111
1075;2024-01-01 06:44:52;148078668.22;4;3;1;3;1182
1076;2024-01-01 06:45:06;211997575.46;2;1;6;1;670
1077;2024-01-01 06:45:45;326169563.81;5;1;6;1;652
1078;2024-01-01 06:45:47;124057133.81;1;0;2;0;898
1079;2024-01-01 06:45:57;264351395.47;6;0;2;0;194
1080;2024-01-01 06:46:38;31210077.22;3;1;6;1;1227
1081;2024-01-01 06:47:00;241828224.18;3;0;2;0;485
1082;2024-01-01 06:47:24;35280491.3;2;0;6;0;277
1083;2024-01-01 06:47:28;95806600.4;3;1;2;1;811
1084;2024-01-01 06:47:44;469664653.83;4;0;6;0;237
1085;2024-01-01 06:48:21;49197217.2;3;0;5;0;1196
1086;2024-01-01 06:48:37;108564810.77;6;1;3;1;54
1087;2024-01-01 06:50:03;223674857.89;6;0;3;0;350
1088;2024-01-01 06:50:30;280199422.71;3;0;4;0;856
1089;2024-01-01 06:50:33;139910353.08;2;0;3;0;69
1090;2024-01-01 06:52:21;163173640.77;1;2;6;2;823
1091;2024-01-01 06:52:31;166193202.85;6;0;1;0;323
1092;2024-01-01 06:52:35;169007745.1;6;0;1;0;1134
1093;2024-01-01 06:52:54;254502850.59;4;0;3;0;643
1094;2024-01-01 06:53:28;258661827.3;6;0;4;0;882
1095;2024-01-01 06:53:58;138519048.65;1;1;3;1;713
1096;2024-01-01 06:54:04;262770001.21;2;0;4;0;873
1097;2024-01-01 06:55:06;308575952.58;2;1;3;1;228
1098;2024-01-01 06:55:13;114237863.37;1;1;5;1;275
1099;2024-01-01 06:55:22;44276589.55;6;0;2;0;303
1100;2024-01-01 06:55:48;249673368.67;4;0;6;0;527
1101;2024-01-01 06:56:02;371925949.95;1;0;5;0;70
1102;2024-01-01 06:56:13;55579597.72;6;3;4;3;381
1103;2024-01-01 06:56:40;114237863.37;5;0;1;0;275
1104;2024-01-01 06:57:06;113147818.2;5;0;3;0;414
1105;2024-01-01 06:57:34;41065438.79;3;3;5;3;4
1106;2024-01-01 06:57:35;185602978.91;6;3;3;3;238
1107;2024-01-01 06:57:38;56668417.46;5;0;4;0;745
1108;2024-01-01 06:58:09;408786092.75;6;3;3;3;246
1109;2024-01-01 06:59:27;81474517.75;3;0;6;0;667
1110;2024-01-01 07:00:16;104203814.71;5;0;3;0;617
1111;2024-01-01 07:00:38;159244204.35;3;0;5;0;1030
1112;2024-01-01 07:00:59;35874524.2;3;0;4;0;199
1113;2024-01-01 07:01:02;792859324.73;1;0;3;0;267
1114;2024-01-01 07:01:32;137782694.22;4;0;2;0;863
1115;2024-01-01 07:01:45;815434086.75;3;3;1;3;508
1116;2024-01-01 07:02:06;111766418.67;3;1;5;1;1178
1117;2024-01-01 07:02:26;263605001.65;6;0;2;0;758
1118;2024-01-01 07:03:03;219685214.5;5;2;6;2;834
1119;2024-01-01 07:03:23;145224194.6;6;0;3;0;554
1120;2024-01-01 07:04:20;29665339.05;5;0;3;0;752
1121;2024-01-01 07:04:29;125134389.86;3;0;6;0;435
1122;2024-01-01 07:04:37;29919799.16;6;0;3;0;97
1123;2024-01-01 07:04:58;237139046.01;4;2;6;2;387
1124;2024-01-01 07:05:36;340423566.91;6;2;3;2;1040
1125;2024-01-01 07:06:49;486473459.77;2;0;1;0;846
1126;2024-01-01 07:07:45;153683596.25;6;0;3;0;906
1127;2024-01-01 07:07:48;265110085.36;6;0;5;0;714
1128;2024-01-01 07:07:53;232161002.09;6;1;4;1;700
1129;2024-01-01 07:09:12;408786092.75;3;0;6;0;246
1130;2024-01-01 07:10:14;127288319.46;2;2;4;2;109
1131;2024-01-01 07:12:02;572199294.41;1;0;5;0;949
1132;2024-01-01 07:12:07;447959405.69;1;0;3;0;88
1133;2024-01-01 07:12:15;144302272.38;2;0;3;0;780
1134;2024-01-01 07:12:32;264212361.35;6;0;2;0;522
1135;2024-01-01 07:12:37;543514818.86;1;0;4;0;972
1136;2024-01-01 07:12:56;63611272.79;5;0;2;0;172
1137;2024-01-01 07:13:36;228405763.47;3;3;2;3;433
1138;2024-01-01 07:13:42;498787639.99;4;3;2;3;513
1139;2024-01-01 07:14:09;373763752.87;1;0;2;0;505
1140;2024-01-01 07:14:10;415806897.41;1;0;5;0;891
1141;2024-01-01 07:14:57;103712832.26;3;1;5;1;561
1142;2024-01-01 07:15:31;815434086.75;1;0;3;0;508
1143;2024-01-01 07:15:43;331685880.65;3;3;6;3;528
1144;2024-01-01 07:15:47;136786178.56;1;0;3;0;1044
1145;2024-01-01 07:15:57;160360081.71;4;1;1;1;1
1146;2024-01-01 07:16:24;134207382.48;5;0;3;0;304
1147;2024-01-01 07:18:02;286576405.74;2;2;3;2;1204
1148;2024-01-01 07:18:06;347907948.02;5;1;2;1;1024
1149;2024-01-01 07:19:14;426687972.53;3;1;2;1;10
1150;2024-01-01 07:19:19;292070672.98;2;1;6;1;247
1151;2024-01-01 07:20:44;723893051.63;1;0;5;0;241
1152;2024-01-01 07:24:09;127288319.46;4;0;2;0;109
1153;2024-01-01 07:24:18;93843604.35;5;2;2;2;135
1154;2024-01-01 07:26:27;175154901.51;6;1;1;1;153
1155;2024-01-01 07:26:58;133280384.43;5;0;4;0;589
1156;2024-01-01 07:27:22;409725709.81;2;1;4;1;625
1157;2024-01-01 07:27:40;363585236.13;5;1;1;1;422
1158;2024-01-01 07:27:41;155227346.98;6;0;2;0;931
1159;2024-01-01 07:29:18;168410250.41;4;3;3;3;486
1160;2024-01-01 07:29:21;296466824.33;6;0;5;0;41
1161;2024-01-01 07:31:37;36170020.75;5;0;4;0;1046
1162;2024-01-01 07:31:40;282739943.6;3;2;4;2;816
1163;2024-01-01 07:32:14;499136242.9;2;0;6;0;17
1164;2024-01-01 07:33:16;210449598.02;6;0;3;0;849
1165;2024-01-01 07:34:50;324435732.27;2;2;3;2;141
1166;2024-01-01 07:34:57;423820998.18;4;0;2;0;983
1167;2024-01-01 07:35:00;57001288.19;1;0;3;0;986
1168;2024-01-01 07:35:46;97856579.77;6;0;4;0;1222
1169;2024-01-01 07:35:56;55931573.37;3;0;5;0;348
1170;2024-01-01 07:36:18;240764960.78;1;2;3;2;1184
1171;2024-01-01 07:36:18;31836400.18;1;3;4;3;130
1172;2024-01-01 07:36:55;149746118.32;1;1;5;1;915
1173;2024-01-01 07:37:35;113682113.63;5;0;6;0;661
1174;2024-01-01 07:37:48;116401911.12;6;0;5;0;355
1175;2024-01-01 07:39:54;318889321.59;1;3;6;3;892
1176;2024-01-01 07:40:05;657469869.56;1;0;3;0;1187
1177;2024-01-01 07:40:41;119889844.41;5;0;3;0;45
1178;2024-01-01 07:41:24;323306825.58;5;3;2;3;789
1179;2024-01-01 07:41:31;77765417.27;2;2;5;2;890
1180;2024-01-01 07:42:26;134474453.11;2;0;5;0;847
1181;2024-01-01 07:43:18;591886916.38;1;0;6;0;1077
1182;2024-01-01 07:44:08;129134199.24;5;0;1;0;59
1183;2024-01-01 07:45:53;413907260.46;4;2;2;2;542
1184;2024-01-01 07:46:46;99334331.22;5;0;1;0;518
1185;2024-01-01 07:47:00;679714876.71;1;0;5;0;1246
1186;2024-01-01 07:47:02;232516679.17;5;1;6;1;872
1187;2024-01-01 07:47:05;19599959.78;4;3;6;3;526
1188;2024-01-01 07:49:10;97856579.77;4;2;6;2;1222
1189;2024-01-01 07:50:24;81069485.83;2;3;4;3;158
1190;2024-01-01 07:50:36;87788824.15;2;3;5;3;1191
1191;2024-01-01 07:51:01;591886916.38;6;1;1;1;1077
1192;2024-01-01 07:51:14;662354307.21;1;0;5;0;453
1193;2024-01-01 07:51:28;414223747.14;4;0;6;0;426
1194;2024-01-01 07:52:34;147135681.37;4;3;5;3;1111
1195;2024-01-01 07:53:11;103431654.59;1;2;5;2;311
1196;2024-01-01 07:53:53;611314986.15;4;3;1;3;905
1197;2024-01-01 07:54:31;185008591.8;6;3;3;3;507
1198;2024-01-01 07:55:13;59067911.12;1;0;2;0;441
1199;2024-01-01 07:55:51;254921531.69;1;1;2;1;35
1200;2024-01-01 07:56:53;311408686.14;2;0;4;0;783
1201;2024-01-01 07:57:03;180046282.59;4;0;5;0;374
1202;2024-01-01 07:57:04;377135221.79;2;0;1;0;87
1203;2024-01-01 07:57:48;113668490.0;1;3;6;3;352
1204;2024-01-01 07:58:18;364033947.68;2;0;4;0;47
1205;2024-01-01 07:58:27;284871535.16;2;1;6;1;581
1206;2024-01-01 07:58:39;77287756.74;6;2;2;2;76
1207;2024-01-01 07:59:47;460022787.04;1;2;4;2;620
1208;2024-01-01 08:00:17;444313568.59;3;3;4;3;1075
1209;2024-01-01 08:00:58;278281671.68;4;0;1;0;296
1210;2024-01-01 08:01:11;221548963.44;3;0;5;0;489
1211;2024-01-01 08:01:20;120356643.4;5;0;3;0;669
1212;2024-01-01 08:01:41;100438538.98;6;3;2;3;50
1213;2024-01-01 08:01:57;207473347.91;6;0;2;0;582
1214;2024-01-01 08:03:27;123315243.44;5;0;6;0;538
1215;2024-01-01 08:04:12;113622833.81;4;3;2;3;418
1216;2024-01-01 08:04:16;40143426.83;3;0;4;0;466
1217;2024-01-01 08:04:25;662527552.84;1;0;4;0;1048
1218;2024-01-01 08:06:54;86891387.41;4;0;6;0;996
1219;2024-01-01 08:07:26;140384220.63;2;0;5;0;1194
1220;2024-01-01 08:08:19;120984748.79;3;0;6;0;679
1221;2024-01-01 08:08:33;297790899.7;4;2;3;2;941
1222;2024-01-01 08:08:36;138763715.51;1;0;6;0;149
1223;2024-01-01 08:08:51;488081495.95;2;0;4;0;183
1224;2024-01-01 08:09:26;142985191.15;3;3;2;3;285
1225;2024-01-01 08:09:27;174881403.23;4;1;6;1;297
1226;2024-01-01 08:09:42;14275120.85;3;1;5;1;1245
1227;2024-01-01 08:11:21;280641660.38;1;0;6;0;604
1228;2024-01-01 08:11:29;32480372.9;5;0;2;0;765
1229;2024-01-01 08:11:42;720266433.18;6;2;1;2;978
1230;2024-01-01 08:12:34;233520476.17;1;0;5;0;609
1231;2024-01-01 08:12:35;759596363.73;1;0;4;0;678
1232;2024-01-01 08:13:17;91565375.81;3;0;1;0;1220
1233;2024-01-01 08:13:42;277123855.02;1;3;2;3;64
1234;2024-01-01 08:13:52;237139046.01;6;0;4;0;387
1235;2024-01-01 08:13:52;115172848.77;3;0;5;0;569
1236;2024-01-01 08:14:05;193422718.13;4;3;6;3;411
1237;2024-01-01 08:14:07;248716858.83;5;2;3;2;80
1238;2024-01-01 08:14:38;28614802.99;3;1;6;1;715
1239;2024-01-01 08:16:06;361221012.14;2;0;6;0;533
1240;2024-01-01 08:16:35;321839198.0;6;0;5;0;295
1241;2024-01-01 08:16:47;267888786.33;5;1;1;1;721
1242;2024-01-01 08:17:34;153763895.4;2;2;6;2;558
1243;2024-01-01 08:18:01;795530322.65;1;0;3;0;1071
1244;2024-01-01 08:18:54;455289933.15;4;0;1;0;825
1245;2024-01-01 08:20:35;124161923.17;4;1;3;1;1057
1246;2024-01-01 08:21:00;87988263.59;5;3;3;3;729
1247;2024-01-01 08:21:50;266305254.41;5;3;6;3;1029
1248;2024-01-01 08:21:57;235167085.37;1;1;3;1;611
1249;2024-01-01 08:22:42;127981737.32;3;1;5;1;1233
1250;2024-01-01 08:23:35;67506847.81;5;0;1;0;653
1251;2024-01-01 08:24:18;52601929.48;2;0;5;0;206
1252;2024-01-01 08:25:20;211548120.7;3;3;4;3;459
1253;2024-01-01 08:26:41;375350508.17;3;0;6;0;666
1254;2024-01-01 08:27:04;372023490.36;5;3;4;3;479
1255;2024-01-01 08:27:15;27431652.43;5;0;6;0;3
1256;2024-01-01 08:27:42;158806894.94;5;2;4;2;413
1257;2024-01-01 08:28:06;265166019.67;2;0;5;0;930
1258;2024-01-01 08:28:45;236856554.13;2;0;1;0;440
1259;2024-01-01 08:28:49;260072830.47;4;0;6;0;89
1260;2024-01-01 08:29:25;195752377.09;1;1;2;1;313
1261;2024-01-01 08:29:34;91029923.17;2;3;3;3;1015
1262;2024-01-01 08:31:32;40681141.79;4;0;6;0;339
1263;2024-01-01 08:32:59;85830297.64;5;3;4;3;402
1264;2024-01-01 08:32:59;136538478.82;2;3;5;3;807
1265;2024-01-01 08:33:10;82669930.3;3;2;5;2;1188
1266;2024-01-01 08:33:33;72593150.28;5;0;1;0;928
1267;2024-01-01 08:34:08;723893051.63;5;3;1;3;241
1268;2024-01-01 08:34:21;360491073.97;1;0;3;0;515
1269;2024-01-01 08:34:25;141504764.33;5;0;3;0;121
1270;2024-01-01 08:34:47;48142843.22;2;0;1;0;998
1271;2024-01-01 08:35:37;157154796.84;3;0;2;0;260
1272;2024-01-01 08:35:56;44353295.9;6;0;5;0;686
1273;2024-01-01 08:36:01;557260274.93;6;1;1;1;390
1274;2024-01-01 08:36:31;87421331.5;5;1;4;1;883
1275;2024-01-01 08:37:51;237459955.56;2;1;1;1;1151
1276;2024-01-01 08:38:08;61728643.37;3;3;5;3;731
1277;2024-01-01 08:39:24;328977838.21;2;3;6;3;1052
1278;2024-01-01 08:39:39;150236292.54;6;0;1;0;351
1279;2024-01-01 08:40:41;82871944.33;1;0;3;0;483
1280;2024-01-01 08:40:45;220699285.48;1;2;4;2;989
1281;2024-01-01 08:41:26;293086726.29;2;3;6;3;821
1282;2024-01-01 08:41:44;500311826.84;4;2;2;2;202
1283;2024-01-01 08:41:50;98057771.96;1;3;5;3;1235
1284;2024-01-01 08:41:55;40143426.83;4;3;3;3;466
1285;2024-01-01 08:42:58;338295640.54;4;0;5;0;614
1286;2024-01-01 08:43:21;695672661.88;1;0;2;0;473
1287;2024-01-01 08:44:06;294098991.84;3;0;1;0;690
1288;2024-01-01 08:44:07;181332851.51;2;0;1;0;405
1289;2024-01-01 08:44:18;120356643.4;3;2;5;2;669
1290;2024-01-01 08:44:43;382672461.36;2;0;3;0;11
1291;2024-01-01 08:45:27;53268043.23;2;0;5;0;733
1292;2024-01-01 08:45:37;716525140.78;1;0;2;0;496
1293;2024-01-01 08:47:30;91565375.81;1;2;3;2;1220
1294;2024-01-01 08:47:38;71968795.9;1;0;5;0;959
1295;2024-01-01 08:47:57;233665794.88;1;0;5;0;1237
1296;2024-01-01 08:48:13;155092478.05;1;3;4;3;1158
1297;2024-01-01 08:48:32;55384843.41;1;0;3;0;734
1298;2024-01-01 08:49:03;136779455.99;2;1;6;1;725
1299;2024-01-01 08:49:39;324663142.13;3;2;2;2;28
1300;2024-01-01 08:50:04;288820966.94;5;3;3;3;1186
1301;2024-01-01 08:50:15;122310139.59;2;3;4;3;543
1302;2024-01-01 08:50:28;476760076.01;3;1;4;1;463
1303;2024-01-01 08:51:01;487172019.69;2;2;4;2;613
1304;2024-01-01 08:51:02;96113065.72;3;0;6;0;171
1305;2024-01-01 08:51:09;169420512.04;2;3;4;3;7
1306;2024-01-01 08:52:13;145254303.02;6;0;5;0;786
1307;2024-01-01 08:52:50;228926002.91;2;0;6;0;450
1308;2024-01-01 08:52:58;57118231.21;3;0;1;0;828
1309;2024-01-01 08:53:34;711975871.51;1;0;5;0;425
1310;2024-01-01 08:54:09;402370142.59;2;1;1;1;660
1311;2024-01-01 08:54:13;426667443.47;3;3;2;3;1146
1312;2024-01-01 08:55:03;280853990.43;1;3;3;3;164
1313;2024-01-01 08:55:28;469664653.83;6;3;4;3;237
1314;2024-01-01 08:55:53;262770001.21;4;1;2;1;873
1315;2024-01-01 08:55:53;423820998.18;2;3;4;3;983
1316;2024-01-01 08:56:21;210717064.58;5;3;3;3;356
1317;2024-01-01 08:56:22;52601929.48;5;3;2;3;206
1318;2024-01-01 08:56:24;132071174.63;5;0;6;0;1050
1319;2024-01-01 08:56:25;482646527.19;4;0;6;0;699
1320;2024-01-01 08:56:25;71023921.63;1;1;4;1;853
1321;2024-01-01 08:57:48;388574937.56;4;1;1;1;446
1322;2024-01-01 08:58:08;462104080.91;4;0;2;0;616
1323;2024-01-01 08:58:28;411560552.85;1;0;5;0;317
1324;2024-01-01 08:59:29;273286660.73;6;1;1;1;248
1325;2024-01-01 08:59:49;189434170.94;1;3;3;3;1239
1326;2024-01-01 09:00:36;210449598.02;3;1;6;1;849
1327;2024-01-01 09:00:58;61643900.49;1;3;3;3;1214
1328;2024-01-01 09:01:16;442603856.36;5;2;2;2;1104
1329;2024-01-01 09:01:47;763415146.43;1;0;4;0;1080
1330;2024-01-01 09:01:59;17970738.32;3;2;6;2;341
