PartID;Account ID;00:00:00;00:15:00;00:30:00;00:45:00;01:00:00;01:15:00;01:30:00;01:45:00;02:00:00;02:15:00;02:30:00;02:45:00;03:00:00;03:15:00;03:30:00;03:45:00;04:00:00;04:15:00;04:30:00;04:45:00;05:00:00;05:15:00;05:30:00;05:45:00;06:00:00;06:15:00;06:30:00;06:45:00;07:00:00;07:15:00;07:30:00;07:45:00;08:00:00;08:15:00;08:30:00;08:45:00;09:00:00;09:15:00;09:30:00;09:45:00;10:00:00;10:15:00;10:30:00;10:45:00;11:00:00;11:15:00;11:30:00;11:45:00;12:00:00;12:15:00;12:30:00;12:45:00;13:00:00;13:15:00;13:30:00;13:45:00;14:00:00;14:15:00;14:30:00;14:45:00;15:00:00;15:15:00;15:30:00;15:45:00;16:00:00;16:15:00;16:30:00;16:45:00;17:00:00;17:15:00;17:30:00;17:45:00;18:00:00;18:15:00;18:30:00;18:45:00;19:00:00;19:15:00;19:30:00;19:45:00;20:00:00;20:15:00;20:30:00;20:45:00;21:00:00;21:15:00;21:30:00;21:45:00;22:00:00;22:15:00;22:30:00;22:45:00;23:00:00;23:15:00;23:30:00;23:45:00
8;4;23852785;23852785;23852785;23852785;23852785;23852785;23852785;23852785;24771269;24771269;24771269;24771269;19139900;19139900;19139900;19139900;19139900;19139900;19139900;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;20089329;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;21565702;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;13300189;14088574;14088574;14088574;14088574;13247844;13247844;13247844;13247844;13247844;13247844;11138183;-545007;-545007;-545007;-545007;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312;825312
8;8;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;21455767;10189638;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-983874;-363975;-363975;-363975;-363975;-363975;-363975;-174446;-174446;-174446;-174446;-174446;-174446;-174446;-174446;-174446;-2399928;-8117994;-8117994;-8117994;-8117994;-8117994;-8117994;-8117994;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822;-10419822
8;3;36850864;36850864;36850864;36850864;36850864;36850864;36850864;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;28152012;22686163;22686163;22686163;24498834;24498834;24498834;24498834;24498834;24498834;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;26452107;27154130;27154130;27154130;27154130;27154130;27154130;27154130;27154130;27154130;27154130;27749757;28203306;28203306;28203306;28700879;21414346;21414346;22101116;23012846;23012846;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549;16118549
8;2;50286296;50286296;50286296;50286296;50286296;50286296;50286296;50286296;45816995;45816995;45816995;45816995;45816995;45816995;45816995;45816995;42098910;42098910;42098910;42098910;42098910;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42813246;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;42664711;43710183;43710183;43710183;40080821;40080821;40080821;40080821;40080821;40080821;29136442;29136442;29136442;29136442;29136442;29136442;29136442;29136442;29136442;29136442;29136442;27993829;27993829;27993829;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723;20488723
8;5;17399575;17399575;17399575;17399575;17399575;17399575;17399575;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;18885950;19965631;19965631;19965631;19965631;19965631;19965631;19965631;14157863;14157863;14157863;14157863;14157863;14157863;14157863;13884747;13884747;13884747;13884747;13884747;13884747;15630315;15630315;15630315;15630315;15630315;15630315;15630315;12168874;12168874;11866996;11866996;11866996;11866996;11866996;13243427;13243427;13243427;13243427;13243427;13243427;14683190;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442;4336442
8;1;50451170;50451170;50451170;50451170;50451170;50451170;50451170;40253702;40253702;40253702;40253702;40253702;40253702;40253702;40253702;40253702;40253702;40253702;40253702;39800625;39800625;39800625;39800625;39800625;39800625;39800625;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;36396029;25012725;13111281;13111281;13111281;10796924;10796924;10796924;4446143;4446143;4446143;4446143;4446143;4446143;4446143;6255567;6255567;6255567;6255567;6255567;6255567;6255567;6255567;6255567;1883067;1883067;541646;-15154;-15154;-15154;-15154;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961;-1534961
9;0;135935112;135935112;135935112;135935112;135935112;135935112;135935112;141085883;141085883;141085883;141085883;141085883;126685496;132083800;132083800;132083800;132083800;128423608;128998652;128998652;138675524;138328859;137266989;148356304;148356304;148770618;127171148;118984418;122831091;123479301;123479301;123479301;123479301;124535034;126347705;139477289;146912080;141104311;135399958;132174111;132174111;126806235;134281274;134281274;130891086;134313153;127872994;127872994;115678702;114264896;114264896;114264896;114264896;71781905;69155512;42720907;60121041;54768984;60490022;60490022;60490022;48399512;48102198;48102198;55861240;56007498;52710308;51517839;63180702;86563295;73017101;64018972;68800318;68800318;79966040;75267659;67226120;59625344;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025;43364025
9;7;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;45274429;30665281;30665281;30665281;30665281;30665281;43217022;45079144;45079144;45079144;45079144;45079144;45079144;45079144;45079144;45079144;45079144;45079144;48304991;48304991;55778198;55778198;55778198;55778198;55778198;55778198;55778198;55778198;44529603;44529603;44529603;44529603;55380315;55380315;66602308;64952058;75856664;75856664;75856664;75856664;75856664;75856664;75856664;75856664;75856664;75856664;75762128;75762128;72390153;63129914;63129914;63129914;63129914;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438;64859438
9;6;19113138;19113138;19113138;19113138;19113138;19113138;19113138;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;24742815;21914322;21914322;21914322;21914322;21914322;17549311;17549311;17549311;17549311;17549311;17549311;4287857;4287857;4287857;4287857;4287857;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;2286864;17499476;12948230;12948230;12948230;12948230;12948230;12948230;12948230;12948230;12948230;12801972;12801972;5536245;5536245;5882150;5882150;5882150;5882150;5882150;5882150;5882150;5882150;5882150;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959;15708959
9;4;42804253;42804253;42804253;42804253;42804253;42804253;42804253;42804253;42804253;42804253;42804253;42804253;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;57204640;51495844;51495844;51495844;51495844;51495844;51495844;51495844;51495844;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;44061053;56723453;56723453;56723453;56723453;57922834;57922834;57922834;61454987;49760505;49760505;49760505;49760505;49760505;46394158;46394158;42225437;42225437;42225437;42225437;42225437;42225437;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269;53403269
9;8;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;115085031;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;114509987;126715709;126715709;122536693;122536693;122536693;122536693;122536693;122536693;122536693;122536693;122536693;122536693;119114626;119114626;119114626;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118828347;118382736;118382736;118382736;116605769;116605769;116605769;116605769;116605769;111695386;109735008;106897230;102115884;102115884;102115884;113985798;113985798;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574;121586574
9;3;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;118148675;122092495;122092495;122092495;122092495;122092495;140592006;140592006;140592006;140592006;140592006;140592006;140592006;140592006;140592006;140592006;140592006;140592006;138779335;138779335;138779335;138779335;138779335;138779335;138779335;138779335;131304296;131304296;131304296;131304296;131304296;131304296;143784867;143784867;143784867;143784867;143784867;175725734;178352126;178352126;178352126;178352126;178352126;178352126;178352126;190888247;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;194551908;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460;189201460
9;2;125272528;125272528;125272528;125272528;125272528;125272528;125272528;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;114492078;104815205;103959643;103959643;93123577;93123577;93123577;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;101154839;103684384;103684384;103684384;103684384;103684384;103684384;103684384;103684384;103684384;103684384;98399160;98399160;92678122;92678122;92678122;92678122;92678122;92678122;92678122;92678122;95975312;101729695;101729695;101729695;101729695;101729695;101729695;101729695;91055020;83883486;83883486;83883486;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445;95668445
9;5;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47330769;47047139;47047139;47047139;47047139;47047139;47047139;46793890;46793890;46379576;46379576;46379576;46379576;45731366;45731366;45731366;45731366;45731366;45731366;36780798;36780798;42588567;38337417;38337417;38337417;38337417;38337417;38337417;41727605;41727605;41727605;41727605;41727605;41727605;41727605;41727605;41727605;33552584;33552584;33552584;27456818;33598751;33598751;33598751;33598751;33598751;33598751;33598751;31785397;31785397;31785397;31785397;20122533;20122533;20122533;20122533;20122533;20122533;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961;17901961
9;1;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;111416660;106018356;106018356;106018356;106018356;106018356;106018356;106018356;106018356;107220584;107220584;107220584;107220584;107220584;120788792;120788792;120788792;120788792;120788792;120788792;120788792;120788792;120788792;120788792;120788792;120788792;132745288;132745288;132745288;130639957;130639957;130639957;130639957;130639957;134550572;134550572;134550572;134550572;134550572;134550572;134550572;141217625;141217625;141217625;137867823;137867823;137867823;137867823;137867823;137867823;137867823;137867823;137867823;137867823;137867823;140666173;140666173;125220033;138809013;150644920;150644920;150644920;150644920;150644920;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460;158686460
10;0;122357455;122357455;122357455;122357455;122357455;122357455;122357455;119331420;130271775;130271775;117435140;111445490;111445490;111445490;111445490;111445490;111445490;113216256;114218010;123917288;123917288;122789144;123326385;113329229;117930538;117930538;119643991;118149124;113575013;113151414;118708219;123847209;114686274;135171733;135171733;147862423;131014057;130337939;130192720;118859299;107389158;107389158;99914119;99914119;105851881;89785791;89785791;89785791;82586210;84946056;90816094;79086789;79086789;76589206;71914463;59342610;51577385;51577385;47945883;24431789;22063510;30649438;30649438;36967210;62449952;62998087;63338160;52480103;48207423;46573269;36301092;37240608;48623118;48623118;48623118;59609561;68714265;68714265;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480;75043480
10;7;99136760;99136760;99136760;99136760;99136760;99136760;99136760;99136760;92717885;92717885;92717885;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;99249847;105646896;105646896;105646896;105646896;105646896;114807831;106528094;106528094;101123391;101123391;101123391;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;101411424;112646294;112646294;112646294;112646294;112646294;112646294;112646294;112646294;112646294;112646294;112646294;115235355;115235355;115235355;115235355;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363;115980363
10;6;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;121064361;111365082;111365082;111365082;111365082;111365082;111365082;111365082;111365082;111365082;111365082;116170191;116170191;116170191;116170191;116170191;116170191;116170191;116170191;116846309;116846309;128179731;128179731;128179731;128179731;128179731;128179731;133515770;133515770;133515770;133515770;133515770;133056921;133056921;133056921;123268947;123268947;123268947;123268947;123268947;123268947;129492478;129492478;129492478;129492478;129492478;118718266;118718266;118718266;118718266;118718266;118718266;118718266;118718266;118718266;118718266;118718266;118718266;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562;109613562
10;4;99470226;99470226;99470226;99470226;99470226;99470226;99470226;99470226;99470226;99470226;99470226;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;98927913;94326604;94326604;94326604;94326604;94326604;94326604;88769798;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;83630808;95360113;95360113;95360113;100868648;100868648;100868648;100868648;100868648;107421561;113790731;113790731;113790731;109729238;109729238;106605707;106605707;106605707;94887359;94887359;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146;100312146
10;8;20578089;20578089;20578089;20578089;20578089;20578089;20578089;17938716;17938716;17938716;21261489;21261489;21261489;21261489;21261489;21261489;21261489;21261489;21261489;21261489;21261489;21261489;32339393;42336549;42336549;42336549;42336549;42336549;42336549;42336549;42336549;42336549;42336549;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;30130828;28783495;28783495;35826699;35826699;35826699;23842616;23842616;23842616;23842616;19161781;19161781;27252658;37208292;37208292;37208292;37208292;34497077;34497077;34497077;34497077;34497077;34497077;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861;28167861
10;3;101662960;101662960;101662960;101662960;101662960;101662960;101662960;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;105816454;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;96521474;103996512;103996512;90264355;90264355;90264355;90264355;90264355;90264355;90264355;90264355;90264355;90264355;89430562;89430562;98543121;98543121;98543121;98543121;98543121;98543121;98543121;96286842;87874803;87874803;87874803;90641982;89620252;91254407;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788;95356788
10;2;87508949;87508949;87508949;87508949;87508949;87508949;87508949;89020861;89020861;89020861;89020861;89020861;89020861;89020861;89020861;89020861;89020861;89020861;86575374;86575374;86575374;86575374;86575374;86575374;86575374;86575374;84861922;84861922;89436032;89436032;89436032;89436032;89436032;89436032;89436032;89436032;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;106284398;102872695;110596155;110596155;110524933;110524933;110524933;110524933;110524933;110524933;110524933;110524933;110524933;110524933;110524933;100928077;100928077;100928077;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634;89941634
10;5;78742355;78742355;78742355;78742355;78742355;78742355;78742355;78742355;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;74220874;75349018;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;73028854;65742867;65742867;65742867;65742867;65742867;65742867;65742867;65742867;65742867;73537262;73537262;73537262;73537262;80736843;78376997;78376997;78376997;78376997;90662554;90662554;91999538;91999538;91999538;91999538;95013728;95013728;98483105;98483105;98483105;92186616;99442846;99442846;99442846;106499970;106499970;106499970;111520318;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879;112445879
10;1;98558671;98558671;98558671;98558671;98558671;98558671;98558671;98558671;98558671;98558671;108072532;108072532;108072532;108072532;108072532;108072532;108072532;106301766;107745500;107745500;107745500;107745500;107745500;107745500;107745500;107745500;107745500;102843318;102843318;98461809;98461809;98461809;98461809;98461809;98461809;98461809;98461809;98461809;98318994;98318994;109789135;109789135;109789135;109789135;109789135;120519185;120519185;120519185;120519185;120519185;115107996;115107996;115107996;115107996;115107996;115107996;115107996;115107996;115107996;115107996;111107105;111107105;111107105;111107105;111107105;111107105;108177971;108177971;108177971;108177971;108177971;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108;102218108
11;0;27174339;27174339;27174339;27174339;27174339;27174339;27174339;31172992;35232382;35232382;38069290;49592072;46377987;48473467;48473467;48473467;48473467;48473467;48473467;48473467;45546453;46748680;44723006;44723006;41956935;39176375;57110929;52662911;52662911;57468020;63452806;67595490;67123434;67158157;76982721;86200742;84686648;99652222;97108653;102636278;104772739;103505500;103505500;103505500;103505500;114954962;122691748;123908874;127929062;132881400;132881400;132047647;135816194;135816194;143265876;150045753;150662069;153071340;161983527;168929623;169344157;181184398;191389532;191389532;191389532;210060691;216464656;217741566;228905916;230718075;239764343;264017757;263581602;261445479;261445479;262029812;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824;263464824
11;7;10226482;10226482;10226482;10226482;10226482;10226482;10226482;7927548;7927548;7927548;9547555;9547555;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;11434050;12851446;12851446;12851446;12851446;12851446;12851446;12851446;12851446;12851446;12851446;12851446;9422036;9422036;9422036;11400837;11400837;11793598;11793598;14464766;14464766;14464766;14464766;14464766;14464766;14464766;14464766;14464766;14464766;10863943;10863943;10863943;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940;10685940
11;6;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;35659160;36960180;36960180;36960180;36960180;37161125;37903332;37903332;37903332;37903332;33098223;33098223;33098223;33098223;33098223;33098223;33098223;35621130;29754897;30881071;30881071;30881071;30881071;30881071;30881071;30881071;30881071;30881071;30881071;30881071;28787422;28787422;28787422;23093992;23093992;23093992;23093992;23093992;23093992;23093992;13874966;15566417;15566417;15901726;15901726;15901726;15901726;15901726;15901726;15901726;15901726;15901726;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194;14386194
11;4;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;73126630;75691755;77730108;77730108;77730108;77730108;77730108;77730108;77730108;77730108;77730108;77730108;77019766;78666726;78666726;78666726;78666726;78666726;78666726;78666726;78666726;78666726;78666726;78666726;80510358;77014306;77014306;77014306;77848060;77848060;77848060;77848060;71068183;71068183;71068183;71068183;71068183;71068183;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102;57586102
11;8;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;72439563;68296879;68296879;68296879;68296879;65625688;65625688;61689018;61689018;56161393;56161393;56161393;56161393;56161393;56161393;56161393;56161393;53100635;54642459;54642459;54642459;54642459;54642459;54642459;54642459;54642459;54642459;54642459;55435973;57708903;55602919;55602919;55602919;55602919;55602919;55602919;55602919;57271474;52765778;52765778;55332948;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580;36931580
11;3;83641094;83641094;83641094;83641094;83641094;83641094;83641094;83641094;82017866;82017866;82017866;70495084;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;71822674;76270692;76270692;76270692;76270692;76270692;76270692;76270692;66446128;66446128;67053217;67053217;67053217;67053217;64916756;64916756;64916756;64916756;64916756;64916756;64916756;64916756;66267870;66267870;66267870;66267870;66213952;66213952;58371508;58371508;58371508;58892874;58892874;58892874;58892874;58892874;58892874;58892874;58892874;58892874;58892874;58892874;59914604;58280450;58280450;59545591;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746;59981746
11;2;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;54822611;53780793;53780793;53780793;53780793;53780793;53780793;53780793;53780793;53780793;53780793;47796007;47796007;48268062;48233339;48233339;48233339;50091453;50091453;50091453;50091453;50091453;50091453;50091453;50091453;50091453;50091453;47484162;47484162;42395485;42395485;42395485;42395485;42395485;42395485;42395485;42395485;39108001;39108001;40571513;40571513;40571513;40571513;30031070;30031070;30031070;30031070;30031070;27085604;27085604;27085604;27085604;27085604;27085604;27085604;27085604;26501271;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466;24187466
11;5;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;33349404;36017214;36017214;38042888;38042888;38042888;38042888;33676543;33676543;33676543;33676543;33676543;33676543;33676543;33676543;33676543;27840055;27840055;27840055;27840055;27840055;27840055;27840055;27840055;27840055;27840055;27840055;22710561;22710561;22710561;23281281;23281281;23281281;23281281;23281281;23281281;23281281;23281281;23281281;12112068;12112068;12112068;12112068;12112068;12112068;12112068;-6559090;-6559090;-6559090;-6559090;-6559090;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529;-18172529
11;1;140970675;140970675;140970675;140970675;140970675;140970675;140970675;139270955;136834792;136834792;132377877;132377877;132377877;130282397;130282397;130282397;130282397;130282397;130282397;130282397;130282397;129080170;129080170;129080170;129080170;129080170;115511962;115511962;115511962;115511962;115511962;115511962;115511962;115511962;115511962;115511962;110390985;105228314;105228314;105228314;105228314;106495553;106495553;106495553;106495553;95046090;95046090;95046090;96717693;96717693;96717693;96717693;96717693;96717693;96717693;96717693;96717693;93787057;93787057;93787057;93787057;95428896;95428896;95428896;95428896;95428896;92625755;92625755;84945371;84945371;84945371;79343716;79343716;81479838;81479838;81479838;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631;82358631
12;0;75919584;75919584;75919584;75919584;75919584;75919584;75919584;64705596;64705596;84313590;81155915;81155915;77082476;77082476;77082476;77775731;86761684;98508155;97516176;97516176;107619815;106881380;107441570;103220930;101184747;102248995;98745544;98745544;103740969;107290797;107290797;104496149;104496149;109869995;109869995;102584008;98878315;94629043;89593312;82335355;82335355;82335355;87930640;85400127;86179701;96130550;104784894;100093148;105921999;118018936;131876884;130186117;130186117;134221073;130569615;128972243;117680807;115967418;110189734;117913194;112061163;116302108;102803007;93670331;91926582;96723848;105002082;105300337;113342869;102938891;103999609;111365263;119862121;112357016;106505145;106505145;106505145;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568;108754568
