TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
158;2024-01-01 02:28:55;46604321.3;5;0;4;0;327;2024-01-01 12:01:47
1129;2024-01-01 12:01:41;46604321.3;4;2;5;2;327;2024-01-01 12:01:47
87;2024-01-01 02:00:09;33746540.23;4;2;5;2;926;2024-01-01 12:02:17
1133;2024-01-01 12:02:11;33746540.23;5;0;4;0;926;2024-01-01 12:02:17
934;2024-01-01 09:53:51;17673824.79;3;0;2;0;525;2024-01-01 12:03:05
1134;2024-01-01 12:02:59;17673824.79;2;3;3;3;525;2024-01-01 12:03:05
595;2024-01-01 06:33:37;15163050.81;2;0;3;0;67;2024-01-01 12:04:57
1138;2024-01-01 12:04:51;15163050.81;3;2;2;2;67;2024-01-01 12:04:57
59;2024-01-01 01:47:34;45050226.19;5;0;4;0;391;2024-01-01 12:06:15
1139;2024-01-01 12:06:09;45050226.19;4;1;5;1;391;2024-01-01 12:06:15
1015;2024-01-01 10:44:36;27328587.68;5;0;1;0;288;2024-01-01 12:06:25
1141;2024-01-01 12:06:19;27328587.68;1;2;5;2;288;2024-01-01 12:06:25
549;2024-01-01 06:06:36;10947083.01;2;4;5;4;846;2024-01-01 12:13:41
1146;2024-01-01 12:13:35;10947083.01;5;0;2;0;846;2024-01-01 12:13:41
864;2024-01-01 09:08:36;76858364.98;1;2;3;2;990;2024-01-01 12:17:45
1152;2024-01-01 12:17:39;76858364.98;3;0;1;0;990;2024-01-01 12:17:45
989;2024-01-01 10:28:10;57115013.0;1;0;3;0;700;2024-01-01 12:17:49
1104;2024-01-01 11:43:35;57115013.0;3;3;1;3;700;2024-01-01 12:17:49
382;2024-01-01 04:26:40;20661943.42;5;0;1;0;495;2024-01-01 12:19:02
1155;2024-01-01 12:18:56;20661943.42;1;4;5;4;495;2024-01-01 12:19:02
564;2024-01-01 06:16:02;61942795.22;1;0;5;0;943;2024-01-01 12:19:06
1143;2024-01-01 12:12:12;61942795.22;5;3;1;3;943;2024-01-01 12:19:06
739;2024-01-01 07:57:32;66596155.32;3;0;5;0;785;2024-01-01 12:20:47
1158;2024-01-01 12:20:41;66596155.32;5;3;3;3;785;2024-01-01 12:20:47
800;2024-01-01 08:29:44;62129542.38;5;3;2;3;246;2024-01-01 12:21:26
1159;2024-01-01 12:21:20;62129542.38;2;0;5;0;246;2024-01-01 12:21:26
744;2024-01-01 08:00:40;12528381.67;1;2;4;2;258;2024-01-01 12:22:24
1162;2024-01-01 12:22:18;12528381.67;4;0;1;0;258;2024-01-01 12:22:24
679;2024-01-01 07:20:42;40347863.97;4;0;2;0;543;2024-01-01 12:24:00
1163;2024-01-01 12:23:54;40347863.97;2;3;4;3;543;2024-01-01 12:24:00
1135;2024-01-01 12:03:26;55772450.9;2;0;3;0;572;2024-01-01 12:24:07
1164;2024-01-01 12:24:01;55772450.9;3;3;2;3;572;2024-01-01 12:24:07
189;2024-01-01 02:43:21;20454145.76;4;0;3;0;197;2024-01-01 12:25:16
1166;2024-01-01 12:25:10;20454145.76;3;1;4;1;197;2024-01-01 12:25:16
870;2024-01-01 09:10:16;41320077.94;5;2;3;2;298;2024-01-01 12:26:31
1168;2024-01-01 12:26:25;41320077.94;3;0;5;0;298;2024-01-01 12:26:31
263;2024-01-01 03:15:48;83629469.58;3;1;4;1;282;2024-01-01 12:29:00
1171;2024-01-01 12:28:54;83629469.58;4;0;3;0;282;2024-01-01 12:29:00
16;2024-01-01 01:16:44;11090138.98;1;3;2;3;813;2024-01-01 12:29:36
1172;2024-01-01 12:29:30;11090138.98;2;0;1;0;813;2024-01-01 12:29:36
326;2024-01-01 03:54:10;45013560.85;1;4;5;4;540;2024-01-01 12:30:12
1174;2024-01-01 12:30:06;45013560.85;5;0;1;0;540;2024-01-01 12:30:12
12;2024-01-01 00:56:02;52291247.16;1;0;4;0;937;2024-01-01 12:30:16
1169;2024-01-01 12:28:27;52291247.16;4;1;1;1;937;2024-01-01 12:30:16
1060;2024-01-01 11:19:17;73199287.71;3;0;4;0;140;2024-01-01 12:30:34
1175;2024-01-01 12:30:28;73199287.71;4;2;3;2;140;2024-01-01 12:30:34
449;2024-01-01 05:11:18;57826097.55;5;0;1;0;459;2024-01-01 12:32:02
1179;2024-01-01 12:31:56;57826097.55;1;1;5;1;459;2024-01-01 12:32:02
770;2024-01-01 08:14:07;63466637.55;2;3;1;3;985;2024-01-01 12:32:06
1178;2024-01-01 12:31:30;63466637.55;1;0;2;0;985;2024-01-01 12:32:06
1028;2024-01-01 10:53:27;21748910.1;5;4;3;4;991;2024-01-01 12:32:42
1181;2024-01-01 12:32:36;21748910.1;3;0;5;0;991;2024-01-01 12:32:42
958;2024-01-01 10:09:33;61935261.92;3;2;2;2;175;2024-01-01 12:35:37
1184;2024-01-01 12:35:31;61935261.92;2;0;3;0;175;2024-01-01 12:35:37
710;2024-01-01 07:39:58;40094332.7;2;0;1;0;488;2024-01-01 12:35:53
1185;2024-01-01 12:35:47;40094332.7;1;3;2;3;488;2024-01-01 12:35:53
1078;2024-01-01 11:29:33;24032549.52;3;3;5;3;138;2024-01-01 12:40:27
1189;2024-01-01 12:40:21;24032549.52;5;0;3;0;138;2024-01-01 12:40:27
780;2024-01-01 08:17:08;66458340.04;5;0;3;0;574;2024-01-01 12:41:05
1190;2024-01-01 12:40:59;66458340.04;3;2;5;2;574;2024-01-01 12:41:05
1087;2024-01-01 11:33:56;57845793.62;5;0;3;0;651;2024-01-01 12:43:06
1194;2024-01-01 12:43:00;57845793.62;3;2;5;2;651;2024-01-01 12:43:06
815;2024-01-01 08:34:19;16963435.06;1;4;5;4;840;2024-01-01 12:43:59
1195;2024-01-01 12:43:53;16963435.06;5;0;1;0;840;2024-01-01 12:43:59
1077;2024-01-01 11:29:22;72737197.88;3;1;2;1;818;2024-01-01 12:44:04
1196;2024-01-01 12:43:58;72737197.88;2;0;3;0;818;2024-01-01 12:44:04
683;2024-01-01 07:22:54;78084882.42;2;0;3;0;245;2024-01-01 12:45:05
1198;2024-01-01 12:44:59;78084882.42;3;2;2;2;245;2024-01-01 12:45:05
1193;2024-01-01 12:42:02;41270958.69;5;0;4;0;310;2024-01-01 12:49:34
1203;2024-01-01 12:49:28;41270958.69;4;1;5;1;310;2024-01-01 12:49:34
781;2024-01-01 08:17:47;102319833.06;3;0;1;0;701;2024-01-01 12:51:04
1207;2024-01-01 12:50:58;102319833.06;1;4;3;4;701;2024-01-01 12:51:04
964;2024-01-01 10:11:03;162681813.85;1;0;4;0;58;2024-01-01 12:51:08
1021;2024-01-01 10:48:20;162681813.85;4;4;1;4;58;2024-01-01 12:51:08
667;2024-01-01 07:15:44;47662575.98;3;4;2;4;723;2024-01-01 12:51:08
1145;2024-01-01 12:12:54;47662575.98;2;0;3;0;723;2024-01-01 12:51:08
1177;2024-01-01 12:31:07;10394482.82;5;1;2;1;767;2024-01-01 12:52:03
1209;2024-01-01 12:51:57;10394482.82;2;0;5;0;767;2024-01-01 12:52:03
831;2024-01-01 08:44:58;18766688.08;4;0;3;0;558;2024-01-01 12:52:59
1212;2024-01-01 12:52:53;18766688.08;3;3;4;3;558;2024-01-01 12:52:59
147;2024-01-01 02:24:35;30672090.43;2;0;3;0;17;2024-01-01 12:55:10
1214;2024-01-01 12:55:04;30672090.43;3;1;2;1;17;2024-01-01 12:55:10
411;2024-01-01 04:42:48;109452931.68;1;4;3;4;206;2024-01-01 12:55:27
1215;2024-01-01 12:55:21;109452931.68;3;0;1;0;206;2024-01-01 12:55:27
207;2024-01-01 02:51:41;66155093.37;1;0;3;0;80;2024-01-01 12:55:31
1057;2024-01-01 11:18:24;66155093.37;3;4;1;4;80;2024-01-01 12:55:31
532;2024-01-01 05:56:25;104597452.8;3;4;4;4;753;2024-01-01 12:55:31
1103;2024-01-01 11:43:29;104597452.8;4;0;3;0;753;2024-01-01 12:55:31
716;2024-01-01 07:42:48;38420239.48;2;2;4;2;449;2024-01-01 12:56:20
1217;2024-01-01 12:56:14;38420239.48;4;0;2;0;449;2024-01-01 12:56:20
130;2024-01-01 02:17:08;22828469.74;4;2;5;2;81;2024-01-01 12:58:18
1219;2024-01-01 12:58:12;22828469.74;5;0;4;0;81;2024-01-01 12:58:18
810;2024-01-01 08:32:49;49492886.07;2;1;4;1;768;2024-01-01 12:59:12
1224;2024-01-01 12:59:06;49492886.07;4;0;2;0;768;2024-01-01 12:59:12
90;2024-01-01 02:01:24;34770640.66;1;4;5;4;37;2024-01-01 12:59:37
1226;2024-01-01 12:59:31;34770640.66;5;0;1;0;37;2024-01-01 12:59:37
500;2024-01-01 05:41:51;61102663.01;5;0;1;0;48;2024-01-01 13:00:34
1227;2024-01-01 13:00:28;61102663.01;1;3;5;3;48;2024-01-01 13:00:34
272;2024-01-01 03:19:46;143185979.13;1;0;3;0;271;2024-01-01 13:00:38
1056;2024-01-01 11:17:23;143185979.13;3;2;1;2;271;2024-01-01 13:00:38
605;2024-01-01 06:40:21;28915165.46;2;2;5;2;979;2024-01-01 13:02:57
1229;2024-01-01 13:02:51;28915165.46;5;0;2;0;979;2024-01-01 13:02:57
117;2024-01-01 02:12:45;55843720.11;5;2;3;2;695;2024-01-01 13:08:08
1237;2024-01-01 13:08:02;55843720.11;3;0;5;0;695;2024-01-01 13:08:08
474;2024-01-01 05:26:50;40587264.87;5;0;3;0;255;2024-01-01 13:09:54
1239;2024-01-01 13:09:48;40587264.87;3;1;5;1;255;2024-01-01 13:09:54
244;2024-01-01 03:09:21;66151950.41;1;3;5;3;834;2024-01-01 13:10:34
1240;2024-01-01 13:10:28;66151950.41;5;0;1;0;834;2024-01-01 13:10:34
36;2024-01-01 01:36:55;35768264.76;3;0;4;0;549;2024-01-01 13:11:19
1242;2024-01-01 13:11:13;35768264.76;4;3;3;3;549;2024-01-01 13:11:19
548;2024-01-01 06:06:14;24968487.43;5;0;2;0;32;2024-01-01 13:12:26
1243;2024-01-01 13:12:20;24968487.43;2;1;5;1;32;2024-01-01 13:12:26
31;2024-01-01 01:34:06;12611070.98;3;0;1;0;469;2024-01-01 13:13:05
1245;2024-01-01 13:12:59;12611070.98;1;3;3;3;469;2024-01-01 13:13:05
132;2024-01-01 02:18:56;21485275.3;4;0;5;0;922;2024-01-01 13:14:03
1246;2024-01-01 13:13:57;21485275.3;5;3;4;3;922;2024-01-01 13:14:03
479;2024-01-01 05:30:32;121662927.59;5;4;3;4;411;2024-01-01 13:14:10
1247;2024-01-01 13:14:04;121662927.59;3;0;5;0;411;2024-01-01 13:14:10
820;2024-01-01 08:36:58;15733022.38;1;2;3;2;98;2024-01-01 13:15:34
1248;2024-01-01 13:15:28;15733022.38;3;0;1;0;98;2024-01-01 13:15:34
1188;2024-01-01 12:39:53;101154862.1;1;0;3;0;169;2024-01-01 13:15:38
1232;2024-01-01 13:03:41;101154862.1;3;2;1;2;169;2024-01-01 13:15:38
526;2024-01-01 05:54:19;10127536.45;3;2;2;2;788;2024-01-01 13:18:53
1252;2024-01-01 13:18:47;10127536.45;2;0;3;0;788;2024-01-01 13:18:53
919;2024-01-01 09:43:54;20468819.84;5;2;2;2;445;2024-01-01 13:19:57
1253;2024-01-01 13:19:51;20468819.84;2;0;5;0;445;2024-01-01 13:19:57
295;2024-01-01 03:33:49;74052082.18;5;1;2;1;976;2024-01-01 13:22:06
1257;2024-01-01 13:22:00;74052082.18;2;0;5;0;976;2024-01-01 13:22:06
393;2024-01-01 04:32:21;12337464.97;5;0;3;0;736;2024-01-01 13:23:06
1259;2024-01-01 13:23:00;12337464.97;3;4;5;4;736;2024-01-01 13:23:06
921;2024-01-01 09:44:46;38435010.3;4;4;2;4;579;2024-01-01 13:24:13
1260;2024-01-01 13:24:07;38435010.3;2;0;4;0;579;2024-01-01 13:24:13
1222;2024-01-01 12:58:57;94060985.03;4;0;3;0;207;2024-01-01 13:25:07
1261;2024-01-01 13:25:01;94060985.03;3;1;4;1;207;2024-01-01 13:25:07
52;2024-01-01 01:43:40;64780694.36;5;0;1;0;13;2024-01-01 13:26:43
1263;2024-01-01 13:26:37;64780694.36;1;4;5;4;13;2024-01-01 13:26:43
514;2024-01-01 05:47:20;56749540.99;5;0;4;0;731;2024-01-01 13:27:19
1264;2024-01-01 13:27:13;56749540.99;4;3;5;3;731;2024-01-01 13:27:19
560;2024-01-01 06:14:52;96649298.23;3;0;4;0;322;2024-01-01 13:27:44
1266;2024-01-01 13:27:38;96649298.23;4;2;3;2;322;2024-01-01 13:27:44
1025;2024-01-01 10:52:48;47821242.1;3;0;2;0;62;2024-01-01 13:28:15
1268;2024-01-01 13:28:09;47821242.1;2;4;3;4;62;2024-01-01 13:28:15
434;2024-01-01 05:00:33;32100612.03;3;1;5;1;559;2024-01-01 13:29:32
1269;2024-01-01 13:29:26;32100612.03;5;0;3;0;559;2024-01-01 13:29:32
582;2024-01-01 06:26:01;35984113.66;4;0;1;0;199;2024-01-01 13:30:29
1272;2024-01-01 13:30:23;35984113.66;1;4;4;4;199;2024-01-01 13:30:29
812;2024-01-01 08:33:23;92550254.48;1;0;4;0;309;2024-01-01 13:30:33
1199;2024-01-01 12:45:45;92550254.48;4;3;1;3;309;2024-01-01 13:30:33
32;2024-01-01 01:35:01;41269055.12;5;0;3;0;992;2024-01-01 13:30:45
1273;2024-01-01 13:30:39;41269055.12;3;4;5;4;992;2024-01-01 13:30:45
725;2024-01-01 07:48:47;77986262.01;3;0;1;0;676;2024-01-01 13:31:38
1274;2024-01-01 13:31:32;77986262.01;1;2;3;2;676;2024-01-01 13:31:38
268;2024-01-01 03:17:59;67910759.3;1;0;2;0;294;2024-01-01 13:32:15
1275;2024-01-01 13:32:09;67910759.3;2;4;1;4;294;2024-01-01 13:32:15
342;2024-01-01 04:01:02;14033892.61;4;0;5;0;420;2024-01-01 13:34:01
1278;2024-01-01 13:33:55;14033892.61;5;3;4;3;420;2024-01-01 13:34:01
807;2024-01-01 08:32:29;25599549.86;5;3;3;3;860;2024-01-01 13:34:10
1279;2024-01-01 13:34:04;25599549.86;3;0;5;0;860;2024-01-01 13:34:10
804;2024-01-01 08:31:43;70611227.24;3;0;4;0;630;2024-01-01 13:35:25
1282;2024-01-01 13:35:19;70611227.24;4;4;3;4;630;2024-01-01 13:35:25
561;2024-01-01 06:15:06;67844738.33;3;1;2;1;172;2024-01-01 13:37:47
1284;2024-01-01 13:37:41;67844738.33;2;0;3;0;172;2024-01-01 13:37:47
1153;2024-01-01 12:18:37;63482319.72;3;0;2;0;514;2024-01-01 13:38:01
1285;2024-01-01 13:37:55;63482319.72;2;4;3;4;514;2024-01-01 13:38:01
69;2024-01-01 01:50:24;20815492.83;1;2;4;2;994;2024-01-01 13:40:45
1289;2024-01-01 13:40:39;20815492.83;4;0;1;0;994;2024-01-01 13:40:45
118;2024-01-01 02:13:03;13164842.36;5;0;4;0;412;2024-01-01 13:42:11
1291;2024-01-01 13:42:05;13164842.36;4;3;5;3;412;2024-01-01 13:42:11
1236;2024-01-01 13:08:00;22022669.46;1;0;4;0;855;2024-01-01 13:44:21
1297;2024-01-01 13:44:15;22022669.46;4;2;1;2;855;2024-01-01 13:44:21
525;2024-01-01 05:54:03;69247131.38;2;4;4;4;405;2024-01-01 13:48:50
1300;2024-01-01 13:48:44;69247131.38;4;0;2;0;405;2024-01-01 13:48:50
678;2024-01-01 07:19:13;68607445.48;1;1;4;1;728;2024-01-01 13:50:20
1301;2024-01-01 13:50:14;68607445.48;4;0;1;0;728;2024-01-01 13:50:20
510;2024-01-01 05:45:17;24732044.27;1;0;2;0;570;2024-01-01 13:50:24
1299;2024-01-01 13:47:53;24732044.27;2;1;1;1;570;2024-01-01 13:50:24
1000;2024-01-01 10:35:49;85462726.76;2;4;4;4;557;2024-01-01 13:51:30
1303;2024-01-01 13:51:24;85462726.76;4;0;2;0;557;2024-01-01 13:51:30
637;2024-01-01 06:59:13;58268809.83;3;1;2;1;474;2024-01-01 13:51:54
1304;2024-01-01 13:51:48;58268809.83;2;0;3;0;474;2024-01-01 13:51:54
922;2024-01-01 09:45:42;20615544.34;5;0;2;0;421;2024-01-01 13:56:27
1306;2024-01-01 13:56:21;20615544.34;2;2;5;2;421;2024-01-01 13:56:27
25;2024-01-01 01:31:48;79027085.27;3;0;4;0;440;2024-01-01 13:57:03
1307;2024-01-01 13:56:57;79027085.27;4;3;3;3;440;2024-01-01 13:57:03
811;2024-01-01 08:33:10;5079598.19;1;4;5;4;463;2024-01-01 13:57:46
1308;2024-01-01 13:57:40;5079598.19;5;0;1;0;463;2024-01-01 13:57:46
318;2024-01-01 03:46:10;96275627.36;1;2;3;2;853;2024-01-01 13:59:15
1310;2024-01-01 13:59:09;96275627.36;3;0;1;0;853;2024-01-01 13:59:15
1140;2024-01-01 12:06:11;107251829.92;1;0;5;0;281;2024-01-01 13:59:19
1244;2024-01-01 13:12:22;107251829.92;5;4;1;4;281;2024-01-01 13:59:19
1114;2024-01-01 11:52:06;60173263.44;5;0;2;0;354;2024-01-01 14:00:28
1311;2024-01-01 14:00:22;60173263.44;2;4;5;4;354;2024-01-01 14:00:28
257;2024-01-01 03:14:35;45513942.17;2;1;3;1;526;2024-01-01 14:00:30
1312;2024-01-01 14:00:24;45513942.17;3;0;2;0;526;2024-01-01 14:00:30
226;2024-01-01 03:03:01;97009183.62;2;1;4;1;147;2024-01-01 14:01:24
1313;2024-01-01 14:01:18;97009183.62;4;0;2;0;147;2024-01-01 14:01:24
70;2024-01-01 01:50:26;19323953.18;4;0;3;0;633;2024-01-01 14:01:24
1314;2024-01-01 14:01:18;19323953.18;3;2;4;2;633;2024-01-01 14:01:24
230;2024-01-01 03:04:34;33282276.76;1;0;4;0;798;2024-01-01 14:03:14
1319;2024-01-01 14:03:08;33282276.76;4;4;1;4;798;2024-01-01 14:03:14
1231;2024-01-01 13:03:38;10426638.55;2;2;5;2;945;2024-01-01 14:04:45
1321;2024-01-01 14:04:39;10426638.55;5;0;2;0;945;2024-01-01 14:04:45
271;2024-01-01 03:19:27;89181393.46;2;4;3;4;778;2024-01-01 14:05:31
1322;2024-01-01 14:05:25;89181393.46;3;0;2;0;778;2024-01-01 14:05:31
397;2024-01-01 04:35:58;63371734.0;3;0;4;0;599;2024-01-01 14:09:31
1325;2024-01-01 14:09:25;63371734.0;4;3;3;3;599;2024-01-01 14:09:31
287;2024-01-01 03:27:43;68451528.54;2;0;5;0;520;2024-01-01 14:09:32
1326;2024-01-01 14:09:26;68451528.54;5;4;2;4;520;2024-01-01 14:09:32
1075;2024-01-01 11:28:15;53068491.47;4;0;1;0;780;2024-01-01 14:10:09
1327;2024-01-01 14:10:03;53068491.47;1;2;4;2;780;2024-01-01 14:10:09
717;2024-01-01 07:43:12;12565821.02;2;2;1;2;547;2024-01-01 14:12:20
1331;2024-01-01 14:12:14;12565821.02;1;0;2;0;547;2024-01-01 14:12:20
432;2024-01-01 05:00:13;33857611.9;2;3;1;3;194;2024-01-01 14:12:51
1332;2024-01-01 14:12:45;33857611.9;1;0;2;0;194;2024-01-01 14:12:51
442;2024-01-01 05:04:11;80215217.69;4;0;1;0;390;2024-01-01 14:13:17
1333;2024-01-01 14:13:11;80215217.69;1;1;4;1;390;2024-01-01 14:13:17
1160;2024-01-01 12:21:22;90428314.93;4;4;1;4;726;2024-01-01 14:13:21
1286;2024-01-01 13:39:08;90428314.93;1;0;4;0;726;2024-01-01 14:13:21
1070;2024-01-01 11:25:47;71358599.16;5;3;2;3;182;2024-01-01 14:14:14
1334;2024-01-01 14:14:08;71358599.16;2;0;5;0;182;2024-01-01 14:14:14
1147;2024-01-01 12:14:00;76674556.93;3;0;5;0;385;2024-01-01 14:15:12
1337;2024-01-01 14:15:06;76674556.93;5;1;3;1;385;2024-01-01 14:15:12
898;2024-01-01 09:33:53;37362023.13;5;0;3;0;510;2024-01-01 14:17:06
1340;2024-01-01 14:17:00;37362023.13;3;4;5;4;510;2024-01-01 14:17:06
324;2024-01-01 03:52:00;34136821.96;2;2;4;2;104;2024-01-01 14:17:50
1341;2024-01-01 14:17:44;34136821.96;4;0;2;0;104;2024-01-01 14:17:50
933;2024-01-01 09:52:04;80558201.13;5;1;4;1;464;2024-01-01 14:17:55
1343;2024-01-01 14:17:49;80558201.13;4;0;5;0;464;2024-01-01 14:17:55
600;2024-01-01 06:37:37;27341440.7;3;0;4;0;109;2024-01-01 14:19:24
1344;2024-01-01 14:19:18;27341440.7;4;1;3;1;109;2024-01-01 14:19:24
1173;2024-01-01 12:29:56;58705944.43;5;0;3;0;24;2024-01-01 14:19:37
1345;2024-01-01 14:19:31;58705944.43;3;4;5;4;24;2024-01-01 14:19:37
1338;2024-01-01 14:15:33;57237476.94;5;4;2;4;998;2024-01-01 14:20:03
1346;2024-01-01 14:19:57;57237476.94;2;0;5;0;998;2024-01-01 14:20:03
43;2024-01-01 01:40:58;61199731.37;4;0;5;0;825;2024-01-01 14:21:17
1349;2024-01-01 14:21:11;61199731.37;5;3;4;3;825;2024-01-01 14:21:17
755;2024-01-01 08:06:36;82348473.49;2;3;3;3;678;2024-01-01 14:21:46
1350;2024-01-01 14:21:40;82348473.49;3;0;2;0;678;2024-01-01 14:21:46
1200;2024-01-01 12:45:46;27458365.73;5;0;2;0;78;2024-01-01 14:24:57
1354;2024-01-01 14:24:51;27458365.73;2;4;5;4;78;2024-01-01 14:24:57
1085;2024-01-01 11:33:01;21186878.73;5;3;2;3;527;2024-01-01 14:25:20
1355;2024-01-01 14:25:14;21186878.73;2;0;5;0;527;2024-01-01 14:25:20
71;2024-01-01 01:50:48;62552784.31;3;2;5;2;144;2024-01-01 14:26:57
1357;2024-01-01 14:26:51;62552784.31;5;0;3;0;144;2024-01-01 14:26:57
904;2024-01-01 09:36:22;15143419.42;5;0;1;0;842;2024-01-01 14:29:09
1360;2024-01-01 14:29:03;15143419.42;1;1;5;1;842;2024-01-01 14:29:09
1265;2024-01-01 13:27:30;42919007.84;5;0;2;0;56;2024-01-01 14:29:52
1362;2024-01-01 14:29:46;42919007.84;2;4;5;4;56;2024-01-01 14:29:52
1009;2024-01-01 10:41:58;23814096.41;5;0;2;0;802;2024-01-01 14:30:13
1363;2024-01-01 14:30:07;23814096.41;2;4;5;4;802;2024-01-01 14:30:13
515;2024-01-01 05:47:43;9799119.22;5;0;2;0;135;2024-01-01 14:31:17
1364;2024-01-01 14:31:11;9799119.22;2;1;5;1;135;2024-01-01 14:31:17
762;2024-01-01 08:10:20;22241617.51;2;0;3;0;452;2024-01-01 14:31:44
1365;2024-01-01 14:31:38;22241617.51;3;4;2;4;452;2024-01-01 14:31:44
1254;2024-01-01 13:21:21;8465193.67;1;3;5;3;800;2024-01-01 14:38:16
1371;2024-01-01 14:38:10;8465193.67;5;0;1;0;800;2024-01-01 14:38:16
408;2024-01-01 04:42:06;37673873.63;2;0;4;0;234;2024-01-01 14:41:35
1376;2024-01-01 14:41:29;37673873.63;4;1;2;1;234;2024-01-01 14:41:35
358;2024-01-01 04:09:39;44075197.3;5;0;3;0;776;2024-01-01 14:41:42
1377;2024-01-01 14:41:36;44075197.3;3;1;5;1;776;2024-01-01 14:41:42
1206;2024-01-01 12:50:50;57937612.26;4;0;5;0;427;2024-01-01 14:41:57
1378;2024-01-01 14:41:51;57937612.26;5;3;4;3;427;2024-01-01 14:41:57
243;2024-01-01 03:08:44;55647970.12;5;1;4;1;909;2024-01-01 14:44:18
1382;2024-01-01 14:44:12;55647970.12;4;0;5;0;909;2024-01-01 14:44:18
365;2024-01-01 04:14:26;16829104.52;4;0;1;0;804;2024-01-01 14:45:45
1383;2024-01-01 14:45:39;16829104.52;1;3;4;3;804;2024-01-01 14:45:45
289;2024-01-01 03:28:52;56302130.34;1;0;4;0;969;2024-01-01 14:45:49
1352;2024-01-01 14:22:13;56302130.34;4;4;1;4;969;2024-01-01 14:45:49
833;2024-01-01 08:46:39;23426339.53;2;0;5;0;898;2024-01-01 14:46:21
1384;2024-01-01 14:46:15;23426339.53;5;4;2;4;898;2024-01-01 14:46:21
1042;2024-01-01 11:06:47;36722615.02;3;2;4;2;677;2024-01-01 14:48:26
1388;2024-01-01 14:48:20;36722615.02;4;0;3;0;677;2024-01-01 14:48:26
1059;2024-01-01 11:19:02;9056763.02;4;4;2;4;152;2024-01-01 14:49:22
1391;2024-01-01 14:49:16;9056763.02;2;0;4;0;152;2024-01-01 14:49:22
501;2024-01-01 05:42:08;9760887.74;4;1;2;1;995;2024-01-01 14:50:39
1394;2024-01-01 14:50:33;9760887.74;2;0;4;0;995;2024-01-01 14:50:39
1097;2024-01-01 11:39:18;78819951.31;5;2;2;2;742;2024-01-01 14:53:06
1398;2024-01-01 14:53:00;78819951.31;2;0;5;0;742;2024-01-01 14:53:06
473;2024-01-01 05:26:43;93738005.54;4;0;3;0;644;2024-01-01 14:53:24
1399;2024-01-01 14:53:18;93738005.54;3;2;4;2;644;2024-01-01 14:53:24
895;2024-01-01 09:32:53;35095025.14;2;0;1;0;300;2024-01-01 14:53:36
1401;2024-01-01 14:53:30;35095025.14;1;2;2;2;300;2024-01-01 14:53:36
396;2024-01-01 04:35:53;38225115.32;3;0;4;0;134;2024-01-01 14:54:39
1402;2024-01-01 14:54:33;38225115.32;4;1;3;1;134;2024-01-01 14:54:39
666;2024-01-01 07:15:40;97069975.1;4;0;2;0;293;2024-01-01 14:54:57
1404;2024-01-01 14:54:51;97069975.1;2;2;4;2;293;2024-01-01 14:54:57
259;2024-01-01 03:15:09;22027836.46;5;0;3;0;746;2024-01-01 14:56:03
1405;2024-01-01 14:55:57;22027836.46;3;3;5;3;746;2024-01-01 14:56:03
441;2024-01-01 05:03:08;78289005.18;4;3;2;3;64;2024-01-01 14:58:08
1407;2024-01-01 14:58:02;78289005.18;2;0;4;0;64;2024-01-01 14:58:08
1316;2024-01-01 14:01:48;57219455.57;3;4;2;4;146;2024-01-01 14:58:50
1408;2024-01-01 14:58:44;57219455.57;2;0;3;0;146;2024-01-01 14:58:50
418;2024-01-01 04:46:51;17553451.74;2;4;4;4;879;2024-01-01 14:59:55
1411;2024-01-01 14:59:49;17553451.74;4;0;2;0;879;2024-01-01 14:59:55
1276;2024-01-01 13:32:32;27784636.74;5;0;2;0;880;2024-01-01 15:00:30
1412;2024-01-01 15:00:24;27784636.74;2;2;5;2;880;2024-01-01 15:00:30
1318;2024-01-01 14:02:44;38196948.86;2;1;4;1;120;2024-01-01 15:03:03
1413;2024-01-01 15:02:57;38196948.86;4;0;2;0;120;2024-01-01 15:03:03
738;2024-01-01 07:57:23;62071919.85;5;4;4;4;365;2024-01-01 15:03:38
1414;2024-01-01 15:03:32;62071919.85;4;0;5;0;365;2024-01-01 15:03:38
951;2024-01-01 10:02:07;128183297.98;5;1;3;1;350;2024-01-01 15:05:00
1416;2024-01-01 15:04:54;128183297.98;3;0;5;0;350;2024-01-01 15:05:00
1287;2024-01-01 13:39:29;61583625.45;2;4;3;4;212;2024-01-01 15:08:05
1420;2024-01-01 15:07:59;61583625.45;3;0;2;0;212;2024-01-01 15:08:05
1136;2024-01-01 12:03:44;73854784.66;1;3;2;3;769;2024-01-01 15:08:51
1421;2024-01-01 15:08:45;73854784.66;2;0;1;0;769;2024-01-01 15:08:51
205;2024-01-01 02:50:39;112498926.58;5;3;1;3;230;2024-01-01 15:08:55
1130;2024-01-01 12:02:01;112498926.58;1;0;5;0;230;2024-01-01 15:08:55
35;2024-01-01 01:36:53;106971900.74;1;1;3;1;240;2024-01-01 15:09:02
1422;2024-01-01 15:08:56;106971900.74;3;0;1;0;240;2024-01-01 15:09:02
1105;2024-01-01 11:44:00;107115648.19;1;0;5;0;231;2024-01-01 15:09:06
1395;2024-01-01 14:51:17;107115648.19;5;3;1;3;231;2024-01-01 15:09:06
